CRASH139	139	E008=0	E170=0	tests/run-pass/_diag_sobol.sio
FAIL	1	E008=0	E170=0	tests/run-pass/affine_can_drop.sio
FAIL	1	E008=0	E170=0	tests/run-pass/algebra_commutative_default.sio
FAIL	1	E008=0	E170=0	tests/run-pass/algebra_decl_basic.sio
FAIL	1	E008=0	E170=0	tests/run-pass/algebra_g2_invariants.sio
PASS	0	E008=0	E170=0	tests/run-pass/algebra_g2_invariants_import.sio
FAIL	1	E008=0	E170=0	tests/run-pass/algebra_g2_null_model.sio
FAIL	1	E008=0	E170=0	tests/run-pass/algebra_observe_synthesis.sio
FAIL	1	E008=0	E170=0	tests/run-pass/algebra_properties_basic.sio
CRASH139	139	E008=0	E170=0	tests/run-pass/approx_basic.sio
CRASH139	139	E008=0	E170=0	tests/run-pass/approx_propagation.sio
FAIL	1	E008=0	E170=0	tests/run-pass/arima_levinson_ar2.sio
CRASH139	139	E008=3	E170=0	tests/run-pass/array_elem_field_store.sio
CRASH139	139	E008=0	E170=0	tests/run-pass/array_mut_ref.sio
CRASH139	139	E008=0	E170=0	tests/run-pass/array_mut_ref_bare.sio
CRASH139	139	E008=0	E170=0	tests/run-pass/assignment_mutation.sio
PASS	0	E008=0	E170=0	tests/run-pass/associator_field_octonion.sio
PASS	0	E008=0	E170=0	tests/run-pass/associator_field_pentagon.sio
CRASH139	139	E008=0	E170=0	tests/run-pass/associator_variance_mc.sio
FAIL	1	E008=0	E170=0	tests/run-pass/async_basic.sio
FAIL	1	E008=0	E170=0	tests/run-pass/async_channels.sio
FAIL	1	E008=0	E170=0	tests/run-pass/async_join.sio
FAIL	1	E008=0	E170=0	tests/run-pass/async_sleep.sio
FAIL	1	E008=0	E170=0	tests/run-pass/async_spawn.sio
FAIL	1	E008=0	E170=0	tests/run-pass/async_spawn_syscall_pid.sio
FAIL	1	E008=0	E170=0	tests/run-pass/async_stress_channel.sio
FAIL	1	E008=0	E170=0	tests/run-pass/async_stress_cow.sio
FAIL	1	E008=0	E170=0	tests/run-pass/async_stress_forks.sio
FAIL	1	E008=0	E170=0	tests/run-pass/async_stress_nested.sio
FAIL	1	E008=0	E170=0	tests/run-pass/async_stress_slot_size.sio
FAIL	1	E008=1	E170=0	tests/run-pass/audit_trail_basic.sio
CRASH139	139	E008=0	E170=0	tests/run-pass/autodiff_forward.sio
CRASH139	139	E008=0	E170=0	tests/run-pass/autodiff_forward_basic.sio
CRASH139	139	E008=0	E170=0	tests/run-pass/autodiff_reverse.sio
CRASH139	139	E008=0	E170=0	tests/run-pass/autodiff_tape_basic.sio
CRASH139	139	E008=0	E170=0	tests/run-pass/basic_math.sio
CRASH139	139	E008=0	E170=0	tests/run-pass/bayesian_observe.sio
FAIL	1	E008=0	E170=0	tests/run-pass/bdf64_test.sio
FAIL	1	E008=0	E170=0	tests/run-pass/bdf_stiff.sio
FAIL	1	E008=0	E170=0	tests/run-pass/bitwise_not_bootstrap_regression.sio
CRASH139	139	E008=0	E170=0	tests/run-pass/borrow_call_explicit_release.sio
CRASH139	139	E008=0	E170=0	tests/run-pass/borrow_match_scope_ok.sio
CRASH139	139	E008=0	E170=0	tests/run-pass/borrow_reborrow.sio
FAIL	1	E008=0	E170=0	tests/run-pass/budget64_test.sio
PASS	0	E008=0	E170=0	tests/run-pass/causal_identified.sio
FAIL	1	E008=0	E170=0	tests/run-pass/clifford_spacetime.sio
CRASH139	139	E008=0	E170=0	tests/run-pass/closure_arity_2.sio
CRASH139	139	E008=0	E170=0	tests/run-pass/closure_basic.sio
FAIL	1	E008=0	E170=0	tests/run-pass/closure_capture.sio
FAIL	1	E008=0	E170=0	tests/run-pass/closure_effect_checked.sio
FAIL	1	E008=0	E170=0	tests/run-pass/closure_effect_infer.sio
FAIL	1	E008=0	E170=0	tests/run-pass/closure_effect_infer_auto.sio
CRASH139	139	E008=0	E170=0	tests/run-pass/closure_effect_transparent_hof.sio
FAIL	1	E008=1	E170=0	tests/run-pass/closure_epistemic.sio
CRASH139	139	E008=0	E170=0	tests/run-pass/closure_escape.sio
CRASH139	139	E008=0	E170=0	tests/run-pass/closure_fn_ref.sio
FAIL	1	E008=0	E170=0	tests/run-pass/closure_generic_hof.sio
CRASH139	139	E008=0	E170=0	tests/run-pass/closure_higher_order.sio
FAIL	1	E008=0	E170=0	tests/run-pass/closure_hof.sio
CRASH139	139	E008=0	E170=0	tests/run-pass/closure_lambda_lift.sio
CRASH139	139	E008=0	E170=0	tests/run-pass/closure_linear.sio
CRASH139	139	E008=0	E170=0	tests/run-pass/closure_returned.sio
CRASH139	139	E008=0	E170=0	tests/run-pass/closure_sort_by.sio
CRASH139	139	E008=0	E170=0	tests/run-pass/complex_arithmetic.sio
CRASH139	139	E008=0	E170=0	tests/run-pass/compress_crc32.sio
CRASH139	139	E008=0	E170=0	tests/run-pass/compress_deflate_stored.sio
PASS	0	E008=0	E170=0	tests/run-pass/compress_huffman_fixed.sio
FAIL	1	E008=0	E170=0	tests/run-pass/confidence_alias.sio
FAIL	1	E008=0	E170=0	tests/run-pass/confidence_gate_pass.sio
CRASH139	139	E008=0	E170=0	tests/run-pass/confidence_gate_test.sio
CRASH139	139	E008=1	E170=0	tests/run-pass/connectome_laplacian_eigenvectors.sio
FAIL	1	E008=0	E170=0	tests/run-pass/constrained_opt_test.sio
FAIL	1	E008=0	E170=0	tests/run-pass/covid_2020_kernel.sio
FAIL	1	E008=0	E170=0	tests/run-pass/cranelift_geo_product_min.sio
PASS	0	E008=0	E170=0	tests/run-pass/cross_compile_flag.sio
CRASH139	139	E008=0	E170=0	tests/run-pass/crypto_hash.sio
PASS	0	E008=0	E170=0	tests/run-pass/cybernetic_proof.sio
FAIL	1	E008=0	E170=0	tests/run-pass/d4_optimizer_integration.sio
FAIL	1	E008=0	E170=0	tests/run-pass/darwin_compartments_coronary_smc_smoke.sio
FAIL	1	E008=0	E170=0	tests/run-pass/darwin_pbpk28_smoke.sio
PASS	0	E008=0	E170=0	tests/run-pass/darwin_pd_bergman_smoke.sio
PASS	0	E008=0	E170=0	tests/run-pass/darwin_pd_coronary_smc_smoke.sio
FAIL	1	E008=0	E170=0	tests/run-pass/darwin_sema_sc_depot_smoke.sio
FAIL	1	E008=0	E170=0	tests/run-pass/darwin_tmdd_fkbp12_smoke.sio
FAIL	1	E008=0	E170=0	tests/run-pass/darwin_tmdd_glp1r_smoke.sio
FAIL	1	E008=0	E170=0	tests/run-pass/dataframe_test.sio
CRASH139	139	E008=0	E170=0	tests/run-pass/dissertation_frontend_parity_ref.sio
FAIL	1	E008=0	E170=0	tests/run-pass/dissertation_pbpk14_gum.sio
PASS	0	E008=0	E170=0	tests/run-pass/dissertation_pbpk14_hessian.sio
FAIL	1	E008=0	E170=0	tests/run-pass/dissertation_pbpk28_degenerate_parity_ref.sio
FAIL	1	E008=0	E170=0	tests/run-pass/dissertation_pbpk28_parity_ref_rapamycin.sio
FAIL	1	E008=0	E170=0	tests/run-pass/dissertation_pbpk28_parity_ref_semaglutide.sio
CRASH139	139	E008=0	E170=0	tests/run-pass/dissertation_pbpk_qss_analytical_ref.sio
FAIL	1	E008=1	E170=0	tests/run-pass/door1_box_new_array_65536.sio
CRASH139	139	E008=0	E170=0	tests/run-pass/door1_dense1024_epistemic.sio
FAIL	1	E008=1	E170=0	tests/run-pass/door1_many_globals_300.sio
FAIL	1	E008=1	E170=0	tests/run-pass/door1_many_locals_300.sio
FAIL	1	E008=1	E170=0	tests/run-pass/door1_spilled_local_array_65536.sio
CRASH139	139	E008=0	E170=0	tests/run-pass/door5_epistemic_attention.sio
FAIL	1	E008=0	E170=0	tests/run-pass/dossier_smoke.sio
FAIL	1	E008=1	E170=0	tests/run-pass/econf_basic.sio
FAIL	1	E008=1	E170=0	tests/run-pass/effect_chain_propagation.sio
FAIL	1	E008=0	E170=0	tests/run-pass/effect_handler_basic.sio
CRASH139	139	E008=0	E170=0	tests/run-pass/effect_superset_ok.sio
CRASH139	139	E008=1	E170=0	tests/run-pass/effects.sio
CRASH139	139	E008=0	E170=0	tests/run-pass/ekan_knowledge_basic.sio
CRASH139	139	E008=0	E170=0	tests/run-pass/embed_octonion.sio
CRASH139	139	E008=0	E170=0	tests/run-pass/epistemic_arena_h2o.sio
CRASH139	139	E008=0	E170=0	tests/run-pass/epistemic_bmi.sio
PASS	0	E008=0	E170=0	tests/run-pass/epistemic_fermentation.sio
CRASH139	139	E008=0	E170=0	tests/run-pass/epistemic_hessian_8inputs.sio
CRASH139	139	E008=0	E170=0	tests/run-pass/epistemic_hessian_of.sio
CRASH139	139	E008=0	E170=0	tests/run-pass/epistemic_hessian_transcendentals.sio
CRASH139	139	E008=0	E170=0	tests/run-pass/epistemic_hessian_two_arg.sio
FAIL	1	E008=0	E170=0	tests/run-pass/epistemic_kernel_shadow.sio
FAIL	1	E008=0	E170=0	tests/run-pass/epistemic_kernel_unary.sio
CRASH139	139	E008=0	E170=0	tests/run-pass/epistemic_molecule_h2o.sio
CRASH139	139	E008=0	E170=0	tests/run-pass/epistemic_nuclear_decay.sio
FAIL	1	E008=0	E170=0	tests/run-pass/epistemic_ode_14comp.sio
CRASH139	139	E008=0	E170=0	tests/run-pass/epistemic_pbpk_multidrug.sio
CRASH139	139	E008=0	E170=0	tests/run-pass/epistemic_pbpk_native.sio
CRASH139	139	E008=0	E170=0	tests/run-pass/epistemic_reaction_glycolysis.sio
FAIL	1	E008=0	E170=0	tests/run-pass/epistemic_refined.sio
CRASH139	139	E008=0	E170=0	tests/run-pass/epistemic_second_order_variance_sanity.sio
FAIL	1	E008=0	E170=0	tests/run-pass/epistemic_subsumption.sio
FAIL	1	E008=0	E170=0	tests/run-pass/epistemic_unspecified_epsilon.sio
CRASH139	139	E008=0	E170=0	tests/run-pass/epsilon_comparison_valid.sio
CRASH139	139	E008=0	E170=0	tests/run-pass/explicit_deref_field.sio
