epoch	t_rel_s	assoc
0	-89.843750	1.4377620000
1	-89.531250	1.2700620000
2	-89.218750	1.3733660000
3	-88.906250	1.2785120000
4	-88.593750	1.3287360000
5	-88.281250	1.7819240000
6	-87.968750	1.9796190000
7	-87.656250	0.9831450000
8	-87.343750	2.9373630000
9	-87.031250	2.6499010000
10	-86.718750	1.3009310000
11	-86.406250	1.8619400000
12	-86.093750	1.5244170000
13	-85.781250	1.9936660000
14	-85.468750	1.9004590000
15	-85.156250	3.3181300000
16	-84.843750	4.2265600000
17	-84.531250	1.5173640000
18	-84.218750	1.4500640000
19	-83.906250	1.2496480000
20	-83.593750	1.1411390000
21	-83.281250	1.1485510000
22	-82.968750	1.4798200000
23	-82.656250	1.3137090000
24	-82.343750	1.1277970000
25	-82.031250	2.3588880000
26	-81.718750	0.9208350000
27	-81.406250	1.2000080000
28	-81.093750	2.8154450000
29	-80.781250	2.4774680000
30	-80.468750	1.6738260000
31	-80.156250	1.3189980000
32	-79.843750	1.4586230000
33	-79.531250	1.3150470000
34	-79.218750	1.5713150000
35	-78.906250	1.2672380000
36	-78.593750	1.0751090000
37	-78.281250	1.3868940000
38	-77.968750	1.1377680000
39	-77.656250	1.7106970000
40	-77.343750	3.5388830000
41	-77.031250	1.3207830000
42	-76.718750	2.3535080000
43	-76.406250	1.4389210000
44	-76.093750	1.3730600000
45	-75.781250	1.3974450000
46	-75.468750	1.2329460000
47	-75.156250	1.2606490000
48	-74.843750	1.3621370000
49	-74.531250	1.4366300000
50	-74.218750	1.5129470000
51	-73.906250	3.4915900000
52	-73.593750	2.4247510000
53	-73.281250	4.8651060000
54	-72.968750	1.9521950000
55	-72.656250	1.7014490000
56	-72.343750	1.2942650000
57	-72.031250	1.2343570000
58	-71.718750	1.1518870000
59	-71.406250	1.2431540000
60	-71.093750	1.3775950000
61	-70.781250	1.9429730000
62	-70.468750	1.1692710000
63	-70.156250	1.3531750000
64	-69.843750	1.2001460000
65	-69.531250	1.1034010000
66	-69.218750	1.2305940000
67	-68.906250	2.8505820000
68	-68.593750	0.9293920000
69	-68.281250	2.8406320000
70	-67.968750	2.0751660000
71	-67.656250	1.8089760000
72	-67.343750	3.9550380000
73	-67.031250	2.8862280000
74	-66.718750	1.2500010000
75	-66.406250	1.2220830000
76	-66.093750	1.3262330000
77	-65.781250	1.9239780000
78	-65.468750	2.7383540000
79	-65.156250	1.2534580000
80	-64.843750	1.4420750000
81	-64.531250	1.9875990000
82	-64.218750	2.1074740000
