epoch	t_rel_s	assoc
0	-89.843750	4.3489130000
1	-89.531250	4.6356540000
2	-89.218750	4.8059870000
3	-88.906250	4.2533770000
4	-88.593750	3.3704480000
5	-88.281250	2.7094020000
6	-87.968750	2.0571740000
7	-87.656250	1.5381360000
8	-87.343750	1.9382670000
9	-87.031250	1.6788620000
10	-86.718750	1.3440740000
11	-86.406250	1.2706450000
12	-86.093750	1.4529520000
13	-85.781250	1.3727020000
14	-85.468750	1.2773980000
15	-85.156250	1.9751810000
16	-84.843750	3.0543340000
17	-84.531250	1.2815080000
18	-84.218750	1.1935950000
19	-83.906250	1.1998780000
20	-83.593750	1.1600250000
21	-83.281250	1.4476790000
22	-82.968750	1.9270270000
23	-82.656250	3.5221080000
24	-82.343750	2.8928690000
25	-82.031250	2.3555290000
26	-81.718750	1.5901700000
27	-81.406250	1.2941500000
28	-81.093750	1.2132480000
29	-80.781250	1.2432770000
30	-80.468750	1.2617470000
31	-80.156250	1.9360250000
32	-79.843750	3.0387360000
33	-79.531250	2.9793580000
34	-79.218750	4.7795230000
35	-78.906250	5.1306750000
36	-78.593750	4.3380080000
37	-78.281250	3.6327110000
38	-77.968750	3.3613840000
39	-77.656250	3.0692190000
40	-77.343750	2.9707680000
41	-77.031250	3.3683400000
42	-76.718750	2.7556920000
43	-76.406250	2.3767950000
44	-76.093750	1.9246220000
45	-75.781250	1.4599310000
46	-75.468750	1.1366900000
47	-75.156250	1.2715900000
48	-74.843750	1.2465050000
49	-74.531250	1.2474930000
50	-74.218750	1.7102580000
51	-73.906250	1.5433120000
52	-73.593750	1.6082040000
53	-73.281250	1.5217550000
54	-72.968750	1.0526700000
55	-72.656250	1.4256430000
56	-72.343750	1.1548710000
57	-72.031250	1.3999260000
58	-71.718750	1.9856390000
59	-71.406250	2.4066580000
60	-71.093750	1.2052200000
61	-70.781250	1.5747460000
62	-70.468750	1.1680670000
63	-70.156250	0.8772170000
64	-69.843750	1.2557520000
65	-69.531250	1.6083990000
66	-69.218750	1.4771960000
67	-68.906250	1.4788780000
68	-68.593750	1.1552590000
69	-68.281250	1.0509260000
70	-67.968750	1.1672710000
71	-67.656250	2.1557210000
72	-67.343750	1.4356310000
73	-67.031250	1.1429070000
74	-66.718750	1.1532910000
75	-66.406250	1.3596580000
76	-66.093750	1.6755680000
77	-65.781250	1.2358740000
78	-65.468750	1.2484590000
79	-65.156250	0.9515880000
80	-64.843750	0.9973440000
81	-64.531250	1.0671540000
82	-64.218750	1.4135920000
83	-63.906250	1.5180530000
84	-63.593750	0.8902730000
85	-63.281250	1.1756510000
86	-62.968750	1.2990140000
87	-62.656250	1.3496400000
88	-62.343750	1.0956000000
89	-62.031250	1.1749340000
90	-61.718750	1.2030860000
91	-61.406250	1.1973070000
92	-61.093750	2.2092990000
93	-60.781250	3.7555120000
94	-60.468750	2.1486340000
95	-60.156250	2.4777840000
96	-59.843750	1.9738840000
97	-59.531250	1.6081740000
98	-59.218750	1.5717230000
99	-58.906250	1.6550680000
100	-58.593750	1.4048180000
101	-58.281250	1.3740670000
102	-57.968750	1.4716890000
103	-57.656250	1.4815320000
104	-57.343750	1.2318770000
105	-57.031250	2.7304330000
106	-56.718750	2.2689390000
107	-56.406250	1.3496250000
108	-56.093750	1.5872340000
109	-55.781250	1.4334810000
110	-55.468750	1.3421060000
111	-55.156250	1.2918500000
112	-54.843750	1.7475230000
113	-54.531250	2.5414370000
114	-54.218750	1.9175030000
115	-53.906250	1.9422300000
116	-53.593750	1.8273160000
117	-53.281250	1.5438880000
118	-52.968750	1.6483040000
119	-52.656250	1.5441800000
120	-52.343750	1.4098400000
121	-52.031250	1.4963530000
122	-51.718750	1.5688550000
123	-51.406250	1.8733940000
124	-51.093750	1.7968530000
125	-50.781250	1.5017580000
126	-50.468750	1.5648490000
127	-50.156250	1.4311610000
128	-49.843750	2.5198120000
129	-49.531250	1.9930330000
130	-49.218750	1.9480540000
131	-48.906250	1.3794270000
132	-48.593750	1.3956430000
133	-48.281250	1.4086980000
134	-47.968750	1.1228530000
135	-47.656250	1.3184140000
136	-47.343750	1.1841340000
137	-47.031250	1.5282510000
138	-46.718750	6.5149190000
139	-46.406250	6.7087250000
140	-46.093750	5.4375420000
141	-45.781250	4.6659840000
142	-45.468750	3.8323160000
143	-45.156250	3.3703370000
144	-44.843750	2.9164920000
145	-44.531250	2.6903080000
146	-44.218750	2.7518090000
147	-43.906250	2.8399010000
148	-43.593750	2.3693210000
149	-43.281250	2.2450610000
150	-42.968750	3.0185510000
151	-42.656250	4.5392930000
152	-42.343750	3.2071310000
153	-42.031250	2.7326010000
154	-41.718750	1.6623870000
155	-41.406250	1.4545630000
156	-41.093750	1.2610520000
157	-40.781250	1.7688390000
158	-40.468750	1.6125910000
159	-40.156250	1.4201280000
160	-39.843750	1.5319970000
161	-39.531250	1.8604090000
162	-39.218750	1.4121280000
163	-38.906250	1.6584280000
164	-38.593750	1.8303780000
165	-38.281250	3.4771710000
166	-37.968750	1.9501280000
167	-37.656250	1.9469720000
168	-37.343750	1.8203240000
169	-37.031250	3.0752410000
170	-36.718750	2.3337670000
171	-36.406250	2.0943610000
172	-36.093750	1.7314060000
173	-35.781250	1.7647390000
174	-35.468750	2.8909050000
175	-35.156250	3.1383780000
176	-34.843750	2.6645410000
177	-34.531250	2.4596400000
178	-34.218750	3.2257610000
179	-33.906250	2.4976190000
180	-33.593750	1.9828490000
181	-33.281250	2.3418690000
182	-32.968750	2.5239950000
183	-32.656250	2.6726700000
184	-32.343750	2.6548680000
185	-32.031250	2.7053730000
186	-31.718750	2.0737200000
187	-31.406250	3.1896720000
188	-31.093750	2.7448790000
189	-30.781250	2.3296120000
190	-30.468750	2.2965410000
191	-30.156250	2.6495130000
192	-29.843750	2.2390250000
193	-29.531250	2.7098390000
194	-29.218750	2.6759900000
195	-28.906250	2.7161590000
196	-28.593750	2.6208430000
197	-28.281250	2.5154900000
198	-27.968750	2.6088490000
199	-27.656250	1.6107560000
200	-27.343750	2.1468640000
201	-27.031250	2.1411090000
202	-26.718750	1.2937980000
203	-26.406250	1.0329410000
204	-26.093750	1.1885480000
205	-25.781250	1.2603760000
206	-25.468750	0.8331060000
207	-25.156250	1.1713140000
208	-24.843750	1.2126860000
209	-24.531250	1.1864890000
210	-24.218750	1.3149660000
211	-23.906250	1.2095520000
212	-23.593750	1.3575450000
213	-23.281250	1.0116730000
214	-22.968750	0.9982010000
