epoch	t_rel_s	assoc
0	-89.843750	2.5266440000
1	-89.531250	2.8209130000
2	-89.218750	2.1995630000
3	-88.906250	2.1772100000
4	-88.593750	1.8455910000
5	-88.281250	2.2637240000
6	-87.968750	2.0305330000
7	-87.656250	2.2087620000
8	-87.343750	2.1738990000
9	-87.031250	2.2245970000
10	-86.718750	1.9731580000
11	-86.406250	2.0231520000
12	-86.093750	1.9724150000
13	-85.781250	2.0216670000
14	-85.468750	1.9453200000
15	-85.156250	2.1187300000
16	-84.843750	1.9393580000
17	-84.531250	2.0518390000
18	-84.218750	2.0368310000
19	-83.906250	2.0843240000
20	-83.593750	1.8803590000
21	-83.281250	1.7294070000
22	-82.968750	1.9246460000
23	-82.656250	2.0741330000
24	-82.343750	2.0004000000
25	-82.031250	2.1657660000
26	-81.718750	1.9350690000
27	-81.406250	2.1396640000
28	-81.093750	2.1204200000
29	-80.781250	2.2904800000
30	-80.468750	2.1319810000
31	-80.156250	1.9583050000
32	-79.843750	1.9407600000
33	-79.531250	2.0088120000
34	-79.218750	2.1053090000
35	-78.906250	2.1920390000
36	-78.593750	2.0905530000
37	-78.281250	2.1441680000
38	-77.968750	2.0247870000
39	-77.656250	1.9346410000
40	-77.343750	1.9563290000
41	-77.031250	1.9927250000
42	-76.718750	2.0761960000
43	-76.406250	1.9185510000
44	-76.093750	1.8663190000
45	-75.781250	2.0167290000
46	-75.468750	1.9553870000
47	-75.156250	1.8889950000
48	-74.843750	2.0329250000
49	-74.531250	1.8702690000
50	-74.218750	1.9962630000
51	-73.906250	1.9422920000
52	-73.593750	1.8667990000
53	-73.281250	1.8851460000
54	-72.968750	1.8556130000
55	-72.656250	1.8993760000
56	-72.343750	1.8736660000
57	-72.031250	2.2115840000
58	-71.718750	1.8862690000
59	-71.406250	1.8581470000
60	-71.093750	1.8691690000
61	-70.781250	1.8199790000
62	-70.468750	1.7374380000
63	-70.156250	1.8681570000
64	-69.843750	1.9011220000
65	-69.531250	2.0381810000
66	-69.218750	2.2025140000
67	-68.906250	2.4110580000
68	-68.593750	1.8180610000
69	-68.281250	1.8311730000
70	-67.968750	1.6081670000
71	-67.656250	1.8038960000
72	-67.343750	2.2049540000
73	-67.031250	1.6823560000
74	-66.718750	1.8559290000
75	-66.406250	3.5436540000
76	-66.093750	3.9756540000
77	-65.781250	2.0909880000
78	-65.468750	2.0832480000
79	-65.156250	2.4034780000
80	-64.843750	2.0685960000
81	-64.531250	1.9538450000
82	-64.218750	1.8389270000
83	-63.906250	2.2599590000
84	-63.593750	1.8079500000
85	-63.281250	3.1890370000
86	-62.968750	3.2301870000
87	-62.656250	2.0430300000
88	-62.343750	1.5348320000
89	-62.031250	1.8504100000
90	-61.718750	1.7317880000
91	-61.406250	1.6563240000
92	-61.093750	2.1042950000
93	-60.781250	1.8799240000
94	-60.468750	1.8442700000
95	-60.156250	2.2334210000
96	-59.843750	2.1410080000
97	-59.531250	3.2223150000
98	-59.218750	3.4124790000
99	-58.906250	3.8588530000
100	-58.593750	2.4134230000
101	-58.281250	2.0857590000
102	-57.968750	1.8754230000
103	-57.656250	1.6824710000
104	-57.343750	1.8149750000
105	-57.031250	1.6329430000
106	-56.718750	1.6804660000
107	-56.406250	1.6228210000
108	-56.093750	1.7238030000
109	-55.781250	1.5461350000
110	-55.468750	1.5485870000
111	-55.156250	1.4762110000
112	-54.843750	1.5093270000
113	-54.531250	2.1606640000
114	-54.218750	1.8540940000
115	-53.906250	2.4637960000
116	-53.593750	1.8536620000
117	-53.281250	1.5372020000
118	-52.968750	2.1758380000
119	-52.656250	1.5324240000
120	-52.343750	1.5103500000
121	-52.031250	1.5478840000
122	-51.718750	1.5554490000
123	-51.406250	1.7409410000
124	-51.093750	1.7292530000
125	-50.781250	1.4754290000
126	-50.468750	1.5741360000
127	-50.156250	1.5415560000
128	-49.843750	1.7896590000
129	-49.531250	1.6871570000
130	-49.218750	1.6120260000
131	-48.906250	1.4826550000
132	-48.593750	1.5678480000
133	-48.281250	1.8647920000
134	-47.968750	1.6765060000
135	-47.656250	1.5627130000
136	-47.343750	1.7129150000
137	-47.031250	1.6331680000
138	-46.718750	1.6687910000
139	-46.406250	1.7718370000
140	-46.093750	1.6945820000
141	-45.781250	1.5497960000
142	-45.468750	1.8210930000
143	-45.156250	1.8006130000
144	-44.843750	1.7587160000
145	-44.531250	1.6099000000
146	-44.218750	1.7191670000
147	-43.906250	1.5910770000
148	-43.593750	1.5823780000
149	-43.281250	2.0785900000
150	-42.968750	1.7902680000
151	-42.656250	1.7147300000
152	-42.343750	1.5676730000
153	-42.031250	1.6221790000
154	-41.718750	1.6917440000
155	-41.406250	1.7873440000
156	-41.093750	1.6198490000
157	-40.781250	1.4734160000
158	-40.468750	1.6381750000
159	-40.156250	1.8209200000
160	-39.843750	1.5904690000
161	-39.531250	1.6925500000
162	-39.218750	1.7384250000
163	-38.906250	1.7361420000
164	-38.593750	1.7227600000
165	-38.281250	1.9821650000
166	-37.968750	2.0852730000
167	-37.656250	2.0390900000
168	-37.343750	1.8531110000
169	-37.031250	1.8031810000
170	-36.718750	2.3282200000
171	-36.406250	2.1343950000
172	-36.093750	2.5161830000
173	-35.781250	2.4913510000
174	-35.468750	2.7516440000
175	-35.156250	3.1026120000
176	-34.843750	2.0632050000
177	-34.531250	1.8754250000
178	-34.218750	1.9834760000
179	-33.906250	1.9222280000
180	-33.593750	3.0874550000
181	-33.281250	2.1019090000
182	-32.968750	2.1097420000
183	-32.656250	1.8797160000
184	-32.343750	1.8319170000
185	-32.031250	1.7541330000
186	-31.718750	1.9017760000
187	-31.406250	2.0482670000
188	-31.093750	1.7166230000
189	-30.781250	1.8667310000
190	-30.468750	1.8235150000
191	-30.156250	1.7952500000
192	-29.843750	1.8619080000
193	-29.531250	1.7640000000
194	-29.218750	1.8023920000
195	-28.906250	1.7668000000
196	-28.593750	1.8593140000
197	-28.281250	1.8575440000
198	-27.968750	1.9244480000
199	-27.656250	1.8278140000
200	-27.343750	1.8892230000
201	-27.031250	1.7945030000
202	-26.718750	1.8198230000
203	-26.406250	1.8902180000
204	-26.093750	1.9005370000
205	-25.781250	1.6798640000
206	-25.468750	1.7888050000
207	-25.156250	1.7919410000
208	-24.843750	2.0579070000
209	-24.531250	1.8600540000
210	-24.218750	1.7697900000
211	-23.906250	2.0552240000
212	-23.593750	1.9284360000
213	-23.281250	1.7614520000
214	-22.968750	1.7549350000
215	-22.656250	1.7864440000
216	-22.343750	1.8520890000
217	-22.031250	1.7435780000
218	-21.718750	1.6747370000
219	-21.406250	1.7169830000
220	-21.093750	1.8453660000
221	-20.781250	1.7083570000
222	-20.468750	1.7589200000
223	-20.156250	1.7473850000
224	-19.843750	1.7020370000
225	-19.531250	1.7602040000
226	-19.218750	1.7252120000
227	-18.906250	1.8306690000
228	-18.593750	1.7246980000
229	-18.281250	1.5483960000
230	-17.968750	1.5903460000
231	-17.656250	1.6602740000
232	-17.343750	1.9391940000
233	-17.031250	1.7219830000
234	-16.718750	1.8248460000
235	-16.406250	1.7504900000
236	-16.093750	1.5745450000
237	-15.781250	1.6278350000
238	-15.468750	1.7108340000
239	-15.156250	1.7524700000
240	-14.843750	1.7036560000
241	-14.531250	1.7664640000
242	-14.218750	1.5814210000
243	-13.906250	3.1343630000
244	-13.593750	4.4822780000
245	-13.281250	3.9681970000
246	-12.968750	2.2977430000
247	-12.656250	1.6895460000
248	-12.343750	1.7460770000
249	-12.031250	1.7340130000
250	-11.718750	1.6320080000
251	-11.406250	1.7527790000
252	-11.093750	1.7208050000
253	-10.781250	1.8435000000
254	-10.468750	1.8397670000
255	-10.156250	1.6210860000
256	-9.843750	1.4965410000
257	-9.531250	1.7139380000
258	-9.218750	1.8261700000
259	-8.906250	2.4168830000
260	-8.593750	1.9416600000
261	-8.281250	1.6681360000
262	-7.968750	1.5622670000
263	-7.656250	1.5469500000
264	-7.343750	1.7656700000
265	-7.031250	2.1382550000
266	-6.718750	2.6202330000
267	-6.406250	3.3582580000
268	-6.093750	4.0143400000
269	-5.781250	2.2576400000
270	-5.468750	1.8262360000
271	-5.156250	2.1288600000
272	-4.843750	2.0721260000
273	-4.531250	2.2474240000
274	-4.218750	2.1980930000
275	-3.906250	2.0487150000
276	-3.593750	2.6201570000
277	-3.281250	2.0722100000
278	-2.968750	1.9727500000
279	-2.656250	2.5573920000
280	-2.343750	2.4109290000
281	-2.031250	3.3278490000
282	-1.718750	3.4096700000
283	-1.406250	2.9554820000
284	-1.093750	2.1238710000
285	-0.781250	3.2064010000
286	-0.468750	3.0049510000
287	-0.156250	2.8198010000
288	0.156250	2.3284860000
289	0.468750	2.2946380000
290	0.781250	2.1859290000
291	1.093750	2.3153090000
292	1.406250	2.0119780000
293	1.718750	1.8491200000
294	2.031250	2.1147780000
295	2.343750	1.7062520000
