epoch	t_rel_s	assoc
0	-89.843750	1.8970040000
1	-89.531250	1.6804960000
2	-89.218750	1.3458700000
3	-88.906250	2.1734180000
4	-88.593750	1.6931300000
5	-88.281250	1.4975650000
6	-87.968750	1.3271450000
7	-87.656250	1.4164700000
8	-87.343750	1.0851260000
9	-87.031250	1.2248210000
10	-86.718750	1.6104220000
11	-86.406250	1.7468720000
12	-86.093750	1.9778680000
13	-85.781250	1.1315290000
14	-85.468750	1.2546270000
15	-85.156250	0.9734540000
16	-84.843750	1.3328370000
17	-84.531250	1.8670230000
18	-84.218750	1.6383820000
19	-83.906250	1.2803990000
20	-83.593750	1.2450740000
21	-83.281250	1.4761080000
22	-82.968750	1.8673740000
23	-82.656250	1.5701770000
24	-82.343750	1.9368130000
25	-82.031250	2.0243570000
26	-81.718750	2.2222040000
27	-81.406250	5.7607270000
28	-81.093750	2.6389540000
29	-80.781250	1.3789540000
30	-80.468750	2.5105650000
31	-80.156250	1.1917270000
32	-79.843750	1.0269310000
33	-79.531250	2.1860850000
34	-79.218750	2.0418360000
35	-78.906250	1.6571660000
36	-78.593750	1.5218980000
37	-78.281250	1.6397790000
38	-77.968750	1.9475850000
39	-77.656250	1.6973540000
40	-77.343750	1.4488140000
41	-77.031250	1.4009450000
42	-76.718750	1.2410990000
43	-76.406250	1.0104140000
44	-76.093750	2.1216530000
45	-75.781250	1.8655070000
46	-75.468750	2.2304770000
47	-75.156250	2.2009410000
48	-74.843750	1.5710480000
49	-74.531250	1.8621980000
50	-74.218750	2.0901760000
51	-73.906250	6.8722880000
52	-73.593750	2.3387980000
53	-73.281250	2.4410260000
54	-72.968750	3.3702840000
55	-72.656250	3.0647800000
56	-72.343750	2.5393320000
57	-72.031250	4.3500030000
58	-71.718750	1.3119480000
59	-71.406250	2.0467480000
60	-71.093750	1.6603670000
61	-70.781250	4.0833820000
62	-70.468750	2.1293540000
63	-70.156250	2.3528980000
64	-69.843750	4.3442670000
65	-69.531250	2.0179090000
66	-69.218750	2.0443890000
67	-68.906250	2.1236030000
68	-68.593750	1.8827250000
69	-68.281250	1.9599180000
70	-67.968750	1.8160730000
71	-67.656250	2.0760090000
72	-67.343750	2.2587130000
73	-67.031250	1.9690390000
74	-66.718750	2.3279290000
75	-66.406250	2.1195290000
76	-66.093750	1.7231910000
77	-65.781250	2.1880070000
78	-65.468750	2.0902390000
79	-65.156250	3.5445280000
80	-64.843750	2.1235570000
81	-64.531250	2.8388350000
82	-64.218750	2.0611510000
83	-63.906250	2.2821080000
84	-63.593750	3.0134970000
85	-63.281250	1.6515690000
86	-62.968750	1.1857680000
87	-62.656250	2.1063940000
88	-62.343750	1.0797570000
89	-62.031250	1.2155120000
90	-61.718750	1.1841590000
91	-61.406250	1.8449630000
92	-61.093750	2.5123160000
93	-60.781250	1.7039580000
94	-60.468750	2.1928760000
95	-60.156250	2.6336190000
96	-59.843750	2.5453640000
97	-59.531250	2.7845540000
98	-59.218750	1.7992410000
99	-58.906250	1.6933300000
100	-58.593750	1.5676070000
101	-58.281250	2.7007870000
102	-57.968750	3.1430880000
103	-57.656250	1.6655480000
104	-57.343750	1.9511970000
105	-57.031250	3.2185740000
106	-56.718750	2.3948760000
107	-56.406250	2.3732850000
108	-56.093750	1.2693700000
109	-55.781250	2.2982890000
110	-55.468750	1.3448350000
111	-55.156250	1.5753780000
112	-54.843750	3.7250720000
113	-54.531250	4.6663610000
114	-54.218750	2.0290490000
115	-53.906250	2.5112120000
116	-53.593750	1.5481330000
117	-53.281250	1.5528810000
118	-52.968750	1.2679010000
119	-52.656250	1.8229340000
120	-52.343750	1.3404050000
121	-52.031250	1.6313190000
122	-51.718750	1.9002100000
123	-51.406250	1.7261860000
124	-51.093750	1.7744360000
125	-50.781250	1.6063880000
126	-50.468750	2.7302060000
127	-50.156250	2.3265380000
128	-49.843750	1.9632370000
129	-49.531250	3.0170210000
130	-49.218750	2.4989470000
131	-48.906250	2.0340290000
132	-48.593750	2.9993000000
133	-48.281250	2.5275780000
134	-47.968750	1.5214810000
135	-47.656250	2.8585830000
136	-47.343750	1.5310300000
137	-47.031250	3.2062710000
138	-46.718750	2.5490160000
139	-46.406250	2.1589020000
140	-46.093750	3.6931940000
141	-45.781250	2.5438660000
142	-45.468750	3.3660210000
143	-45.156250	2.5865890000
144	-44.843750	3.5340410000
145	-44.531250	4.5977840000
146	-44.218750	2.1484740000
147	-43.906250	2.2186920000
148	-43.593750	4.3129470000
149	-43.281250	3.3887890000
150	-42.968750	4.9846250000
151	-42.656250	2.0307240000
152	-42.343750	2.1265980000
153	-42.031250	1.5355260000
154	-41.718750	1.4304760000
155	-41.406250	1.7105290000
156	-41.093750	2.7359220000
157	-40.781250	1.8979040000
158	-40.468750	2.3027440000
159	-40.156250	1.6249720000
160	-39.843750	1.3195580000
161	-39.531250	2.2170890000
162	-39.218750	2.0211430000
163	-38.906250	1.9424270000
164	-38.593750	1.9283310000
165	-38.281250	1.8079800000
166	-37.968750	1.5300540000
167	-37.656250	1.9192050000
168	-37.343750	1.6304370000
169	-37.031250	1.6807610000
170	-36.718750	1.8361380000
171	-36.406250	1.3204660000
172	-36.093750	1.5799470000
173	-35.781250	1.5521040000
174	-35.468750	1.8095290000
175	-35.156250	2.2844610000
176	-34.843750	1.4560710000
177	-34.531250	1.6106720000
178	-34.218750	1.8902620000
179	-33.906250	2.7478220000
180	-33.593750	1.9379830000
181	-33.281250	1.3879970000
182	-32.968750	1.5669000000
183	-32.656250	1.4146130000
184	-32.343750	2.1376370000
185	-32.031250	1.5183730000
186	-31.718750	2.0720450000
187	-31.406250	1.5308600000
188	-31.093750	1.6125590000
189	-30.781250	1.3966480000
190	-30.468750	2.3281670000
191	-30.156250	1.3860750000
192	-29.843750	1.4876000000
193	-29.531250	1.1344780000
194	-29.218750	1.3500010000
195	-28.906250	1.0010570000
196	-28.593750	1.4134850000
197	-28.281250	1.6308470000
198	-27.968750	1.6569870000
199	-27.656250	1.6463900000
200	-27.343750	1.8121920000
201	-27.031250	1.5836270000
202	-26.718750	1.9987770000
203	-26.406250	2.4686770000
204	-26.093750	1.6927290000
205	-25.781250	3.8514600000
206	-25.468750	1.8644690000
207	-25.156250	1.9406240000
208	-24.843750	2.1472880000
209	-24.531250	2.3445860000
210	-24.218750	2.2031330000
211	-23.906250	2.2128310000
212	-23.593750	2.0405930000
