epoch	t_rel_s	assoc
0	-89.843750	2.5583055317
1	-89.531250	1.7388064015
2	-89.218750	2.4377901655
3	-88.906250	3.5386363353
4	-88.593750	2.7745992546
5	-88.281250	1.7507628679
6	-87.968750	2.4831684927
7	-87.656250	2.1334987050
8	-87.343750	1.6457675236
9	-87.031250	6.2304655447
10	-86.718750	1.6117105457
11	-86.406250	2.0579056070
12	-86.093750	5.9999156735
13	-85.781250	1.6258268555
14	-85.468750	0.8203637894
15	-85.156250	3.6006076194
16	-84.843750	2.0236055420
17	-84.531250	2.1254641095
18	-84.218750	2.0337340793
19	-83.906250	1.0178773561
20	-83.593750	4.0978556888
21	-83.281250	3.4282010127
22	-82.968750	1.5535703160
23	-82.656250	3.0494906830
24	-82.343750	1.9884361563
25	-82.031250	2.3044255129
26	-81.718750	3.4877275551
27	-81.406250	1.7596140319
28	-81.093750	6.4838749808
29	-80.781250	5.4572291012
30	-80.468750	6.4583953167
31	-80.156250	2.6373754020
32	-79.843750	3.1515171432
33	-79.531250	5.0081765444
34	-79.218750	2.2369419524
35	-78.906250	5.1128894983
36	-78.593750	5.8040229246
37	-78.281250	11.8744555491
38	-77.968750	3.2630720226
39	-77.656250	2.2049860100
40	-77.343750	2.5264941088
41	-77.031250	26.5145146690
42	-76.718750	12.5716890751
43	-76.406250	3.4968607473
44	-76.093750	2.6602584243
45	-75.781250	3.6971137533
46	-75.468750	7.0048434791
47	-75.156250	3.3099092027
48	-74.843750	6.0266686970
49	-74.531250	1.7064373204
50	-74.218750	1.7868737208
51	-73.906250	1.4251651256
52	-73.593750	4.7230421365
53	-73.281250	6.8737053670
54	-72.968750	0.9375183802
55	-72.656250	1.5358635151
56	-72.343750	2.3934014295
57	-72.031250	3.3453100944
58	-71.718750	1.6246905325
59	-71.406250	11.4822681943
60	-71.093750	5.9564863841
61	-70.781250	14.7094539920
62	-70.468750	7.8995214524
63	-70.156250	8.1886359668
64	-69.843750	2.7917538108
65	-69.531250	1.5784710104
66	-69.218750	2.5253775125
67	-68.906250	3.5835692394
68	-68.593750	2.1825866131
69	-68.281250	1.5322880988
70	-67.968750	2.0258094718
71	-67.656250	2.3901916083
72	-67.343750	7.3239904550
73	-67.031250	3.0943891479
74	-66.718750	3.5600786110
75	-66.406250	6.2710621858
76	-66.093750	8.5544973470
77	-65.781250	1.6872493822
78	-65.468750	2.4336793766
79	-65.156250	2.8497276590
80	-64.843750	5.8522723661
81	-64.531250	4.5386349419
82	-64.218750	1.4326848649
83	-63.906250	1.6535553976
84	-63.593750	3.7151082332
85	-63.281250	1.0074734958
86	-62.968750	7.0245903196
87	-62.656250	6.4446716396
88	-62.343750	3.7614799883
89	-62.031250	3.9787080558
90	-61.718750	2.4935636374
91	-61.406250	3.3340093216
92	-61.093750	6.4772145572
93	-60.781250	1.6830494569
94	-60.468750	3.6586457148
95	-60.156250	15.0401353557
96	-59.843750	10.2039483370
97	-59.531250	9.6386974656
98	-59.218750	3.8482321029
99	-58.906250	13.0923666795
100	-58.593750	11.2588631351
101	-58.281250	5.0316999506
102	-57.968750	6.2760880056
103	-57.656250	4.2826612326
104	-57.343750	7.6947729611
105	-57.031250	4.3894158282
106	-56.718750	6.0039010129
107	-56.406250	3.0954975057
108	-56.093750	4.0086992046
109	-55.781250	2.4434734694
110	-55.468750	5.4662973963
111	-55.156250	2.9625072079
112	-54.843750	15.3755715713
113	-54.531250	2.5236433330
114	-54.218750	2.8606382809
115	-53.906250	4.3850984405
116	-53.593750	2.5573397379
117	-53.281250	3.5019314902
118	-52.968750	2.1033456515
119	-52.656250	3.0321794096
120	-52.343750	8.0174906924
121	-52.031250	2.0660488923
122	-51.718750	3.4653550177
123	-51.406250	3.2471166206
124	-51.093750	4.2038262308
125	-50.781250	3.8147533864
126	-50.468750	6.3139198269
127	-50.156250	2.8750515545
128	-49.843750	2.1474516348
129	-49.531250	2.7518646318
130	-49.218750	2.5318496529
131	-48.906250	4.0600700996
132	-48.593750	5.7839146328
133	-48.281250	2.6020830552
134	-47.968750	3.3027794064
135	-47.656250	52.1149843663
136	-47.343750	25.8457504225
137	-47.031250	7.1880206141
138	-46.718750	9.2447585885
139	-46.406250	1.8893787007
140	-46.093750	2.8504323925
141	-45.781250	2.8505448693
142	-45.468750	3.8928067209
143	-45.156250	7.2558381049
144	-44.843750	6.4286717618
145	-44.531250	3.8042689538
146	-44.218750	1.2447199901
147	-43.906250	2.8025504699
148	-43.593750	1.2285750876
149	-43.281250	3.4864258858
150	-42.968750	17.4342264723
151	-42.656250	19.2295748668
152	-42.343750	5.8372138837
153	-42.031250	9.1176294911
154	-41.718750	4.4948195340
155	-41.406250	4.5487579507
156	-41.093750	6.6160227657
157	-40.781250	5.2113277390
158	-40.468750	5.8346859772
159	-40.156250	3.2903021722
160	-39.843750	13.4145891965
161	-39.531250	10.7889531904
162	-39.218750	2.9780897819
163	-38.906250	8.7126344074
164	-38.593750	0.8001941395
165	-38.281250	1.8095222969
166	-37.968750	3.0013063281
167	-37.656250	2.1123515074
168	-37.343750	2.0689132390
169	-37.031250	1.7627521010
170	-36.718750	0.9613165029
171	-36.406250	6.0765959562
172	-36.093750	2.0768396394
173	-35.781250	2.8329358137
174	-35.468750	11.4307662396
175	-35.156250	27.2116980383
176	-34.843750	4.8874720537
177	-34.531250	3.0004547635
178	-34.218750	9.4627738225
179	-33.906250	21.5892143555
180	-33.593750	11.1182044286
181	-33.281250	6.2838241631
182	-32.968750	6.9551892341
183	-32.656250	3.1870418832
