epoch	t_rel_s	assoc
0	-89.843750	88.9078369013
1	-89.531250	57.5366217879
2	-89.218750	51.5443143800
3	-88.906250	46.4803460319
4	-88.593750	47.0582752785
5	-88.281250	43.0983981665
6	-87.968750	40.3876991582
7	-87.656250	32.5283561509
8	-87.343750	40.6944485577
9	-87.031250	33.4850992602
10	-86.718750	43.5108998575
11	-86.406250	71.9643893437
12	-86.093750	61.8144849127
13	-85.781250	41.1486881568
14	-85.468750	72.2089804221
15	-85.156250	43.4048530319
16	-84.843750	63.3504279305
17	-84.531250	27.2922909140
18	-84.218750	36.0009774981
19	-83.906250	34.6422120830
20	-83.593750	83.7496405878
21	-83.281250	98.6824354445
22	-82.968750	79.4414940887
23	-82.656250	80.8618248075
24	-82.343750	63.6078607991
25	-82.031250	47.6278474634
26	-81.718750	107.4122217009
27	-81.406250	73.9735782485
28	-81.093750	64.5859481532
29	-80.781250	87.3242587643
30	-80.468750	81.4107828734
31	-80.156250	76.9299110579
32	-79.843750	18.0791910869
33	-79.531250	22.6557899115
34	-79.218750	10.9867606149
35	-78.906250	16.5186113143
36	-78.593750	26.4762040632
37	-78.281250	32.9632061690
38	-77.968750	40.8541997958
39	-77.656250	72.7396309732
40	-77.343750	59.2467433440
41	-77.031250	29.3454063149
42	-76.718750	76.7874216634
43	-76.406250	39.5042943999
44	-76.093750	38.8581450648
45	-75.781250	25.3102822799
46	-75.468750	64.5058818180
47	-75.156250	30.3045290332
48	-74.843750	30.5469163422
49	-74.531250	26.5162289300
50	-74.218750	30.1007818290
51	-73.906250	28.9026078460
52	-73.593750	65.7755386495
53	-73.281250	58.4134621987
54	-72.968750	65.6975533794
55	-72.656250	103.2964149494
56	-72.343750	72.2062196557
57	-72.031250	31.3128556486
58	-71.718750	18.5877277003
59	-71.406250	18.0059862069
60	-71.093750	39.8952852542
61	-70.781250	10.4837700014
62	-70.468750	50.8815370501
63	-70.156250	43.9663264241
64	-69.843750	42.3776011202
65	-69.531250	39.0184795146
66	-69.218750	94.0500227348
67	-68.906250	48.0198739385
68	-68.593750	53.7996580278
69	-68.281250	60.1987490362
70	-67.968750	23.6410041633
71	-67.656250	27.4699718654
72	-67.343750	30.9497845077
73	-67.031250	46.9041116327
74	-66.718750	158.1676455376
75	-66.406250	31.2593344418
76	-66.093750	51.0879425643
77	-65.781250	50.4157919050
78	-65.468750	79.6422943669
79	-65.156250	133.9083100851
80	-64.843750	70.4050391583
81	-64.531250	111.2211674852
82	-64.218750	77.5167129155
83	-63.906250	112.9096493026
84	-63.593750	111.7897365462
85	-63.281250	41.3091817221
86	-62.968750	37.2174165660
87	-62.656250	19.3964106079
88	-62.343750	37.8338345440
89	-62.031250	28.9056111500
90	-61.718750	40.2143680682
91	-61.406250	26.4923415503
92	-61.093750	53.5475224184
93	-60.781250	53.9556917150
94	-60.468750	57.1330835822
95	-60.156250	25.0665802868
96	-59.843750	32.7405520077
97	-59.531250	46.4648408055
98	-59.218750	31.1059524239
99	-58.906250	25.8683699271
100	-58.593750	95.8347731529
101	-58.281250	68.6450600789
102	-57.968750	124.4086057040
103	-57.656250	37.9553588646
104	-57.343750	36.4812476118
105	-57.031250	65.7592549909
106	-56.718750	125.2204121712
107	-56.406250	359.8271796351
108	-56.093750	284.3810087604
109	-55.781250	182.6333874934
110	-55.468750	125.0071221421
111	-55.156250	15.3795698959
112	-54.843750	101.9714916657
113	-54.531250	35.2363832132
114	-54.218750	32.3737956150
115	-53.906250	30.7846937678
116	-53.593750	23.0987767123
117	-53.281250	24.4379899501
118	-52.968750	34.7860858461
119	-52.656250	67.0401675706
120	-52.343750	38.8160643969
121	-52.031250	26.7634141379
122	-51.718750	119.4440419399
123	-51.406250	42.2564681355
124	-51.093750	53.9241502807
125	-50.781250	102.9064562813
126	-50.468750	41.4619449938
127	-50.156250	76.8731493586
128	-49.843750	48.6372588021
129	-49.531250	31.3624718490
130	-49.218750	34.3329668475
131	-48.906250	31.8643817742
132	-48.593750	48.4642139503
133	-48.281250	34.7416518041
134	-47.968750	28.2219782995
135	-47.656250	32.2936760708
136	-47.343750	52.0180591272
137	-47.031250	34.4525582436
138	-46.718750	43.7809275814
139	-46.406250	121.0928091530
140	-46.093750	70.5990344611
141	-45.781250	77.8815024464
142	-45.468750	37.4816394654
143	-45.156250	20.6131457659
144	-44.843750	81.4042201910
145	-44.531250	31.6780155707
146	-44.218750	24.7772434042
147	-43.906250	19.4401447403
148	-43.593750	27.5527477144
149	-43.281250	56.5587373227
150	-42.968750	49.2688049891
151	-42.656250	33.5115252106
152	-42.343750	41.1182740978
153	-42.031250	135.5570788426
154	-41.718750	43.0964375661
155	-41.406250	32.6001539270
156	-41.093750	122.1551637700
157	-40.781250	52.6772189801
158	-40.468750	44.7587610205
159	-40.156250	22.6425307254
160	-39.843750	34.5791839688
161	-39.531250	39.5165789421
162	-39.218750	30.2373318859
163	-38.906250	44.4635840914
164	-38.593750	28.4745703518
165	-38.281250	43.2403881970
166	-37.968750	60.4289744703
167	-37.656250	25.2041107553
168	-37.343750	59.7902445327
169	-37.031250	33.7707023051
170	-36.718750	46.2325622815
171	-36.406250	57.4772014731
172	-36.093750	30.5476439126
173	-35.781250	33.7261937393
174	-35.468750	22.9871565678
175	-35.156250	42.6868469648
176	-34.843750	31.0674334733
177	-34.531250	65.1652072742
178	-34.218750	47.2508496652
179	-33.906250	55.2162900568
180	-33.593750	22.4765349624
181	-33.281250	88.2125806179
182	-32.968750	51.8798246096
183	-32.656250	68.9148809328
184	-32.343750	90.9702698945
185	-32.031250	67.8995365277
186	-31.718750	84.9286216198
187	-31.406250	73.0598016220
188	-31.093750	87.2107751393
189	-30.781250	51.3196994842
190	-30.468750	81.5336048960
191	-30.156250	46.1333367631
192	-29.843750	58.4947416850
193	-29.531250	258.8093252865
194	-29.218750	425.4303530073
195	-28.906250	368.6439793117
196	-28.593750	127.7267361949
197	-28.281250	137.2928611393
198	-27.968750	134.3950443930
199	-27.656250	38.1132409422
200	-27.343750	50.0949708051
201	-27.031250	76.3871277537
202	-26.718750	63.7603658422
203	-26.406250	187.8596159356
204	-26.093750	286.5057678518
205	-25.781250	405.9680891429
206	-25.468750	266.8155180085
207	-25.156250	262.0573475323
208	-24.843750	195.1179323281
209	-24.531250	41.9208552742
210	-24.218750	59.6392968725
211	-23.906250	201.1894624146
212	-23.593750	37.3206866835
213	-23.281250	47.6218112564
214	-22.968750	58.6820170128
215	-22.656250	53.7341865321
216	-22.343750	38.7924905404
217	-22.031250	122.5995876906
218	-21.718750	45.9747909540
219	-21.406250	135.5693403151
220	-21.093750	24.2972512339
221	-20.781250	46.3830920030
222	-20.468750	57.1888631191
223	-20.156250	198.3043883569
224	-19.843750	361.0428407229
225	-19.531250	225.3897693035
226	-19.218750	53.1358345686
227	-18.906250	56.9094853165
228	-18.593750	39.9014115250
229	-18.281250	54.0370102115
230	-17.968750	63.8588707797
231	-17.656250	51.7787375598
232	-17.343750	39.1326575259
233	-17.031250	47.0348564296
234	-16.718750	47.7676557656
235	-16.406250	47.1925251213
236	-16.093750	60.7808106508
237	-15.781250	39.3601978872
238	-15.468750	42.8595875500
239	-15.156250	72.6969348875
240	-14.843750	91.1828172450
241	-14.531250	29.8139953982
242	-14.218750	78.5915360125
243	-13.906250	31.5613034249
244	-13.593750	53.0451244820
245	-13.281250	115.2853916018
246	-12.968750	45.6939342732
247	-12.656250	24.0493691728
248	-12.343750	153.0985093942
249	-12.031250	64.5534188022
250	-11.718750	39.4716971132
251	-11.406250	93.6074629351
252	-11.093750	78.5034895514
253	-10.781250	113.5740766329
254	-10.468750	33.0811477642
255	-10.156250	109.4232727201
256	-9.843750	62.5184319106
257	-9.531250	83.5556520057
258	-9.218750	57.6914824991
259	-8.906250	63.5114237798
260	-8.593750	102.9034176781
261	-8.281250	113.7766652182
262	-7.968750	58.2917783465
263	-7.656250	227.9299825424
264	-7.343750	176.7605436108
265	-7.031250	169.7796827694
266	-6.718750	82.9024377594
267	-6.406250	117.3194461616
268	-6.093750	63.7494900019
269	-5.781250	48.8707754412
270	-5.468750	174.4937666510
271	-5.156250	211.6913657259
272	-4.843750	65.3831979489
273	-4.531250	87.8141206550
274	-4.218750	66.2728545015
275	-3.906250	65.7299378572
276	-3.593750	109.1941644026
