epoch	t_rel_s	assoc
0	-89.843750	6.8596443275
1	-89.531250	18.0221767792
2	-89.218750	6.7503709818
3	-88.906250	25.3264362386
4	-88.593750	61.8889950411
5	-88.281250	28.2395039277
6	-87.968750	12.1838548177
7	-87.656250	4.0796030518
8	-87.343750	13.9881256889
9	-87.031250	11.8761936161
10	-86.718750	29.7295597182
11	-86.406250	9.1189128204
12	-86.093750	5.0088549832
13	-85.781250	7.4855754607
14	-85.468750	18.2821135636
15	-85.156250	2.8701418486
16	-84.843750	4.8618015428
17	-84.531250	31.2774910634
18	-84.218750	6.4252083956
19	-83.906250	29.9679379322
20	-83.593750	15.3631606475
21	-83.281250	14.0036498683
22	-82.968750	11.2266503462
23	-82.656250	20.8237187475
24	-82.343750	20.8052415158
25	-82.031250	37.3888904051
26	-81.718750	37.6809408997
27	-81.406250	8.3490965224
28	-81.093750	4.0105996099
29	-80.781250	6.9943749401
30	-80.468750	6.7967928189
31	-80.156250	9.9470186839
32	-79.843750	11.1833308045
33	-79.531250	10.2549285764
34	-79.218750	23.1363802657
35	-78.906250	6.9168673455
36	-78.593750	14.2805518373
37	-78.281250	10.3994252856
38	-77.968750	6.1137227427
39	-77.656250	8.6035741719
40	-77.343750	18.1510863654
41	-77.031250	7.5984821175
42	-76.718750	22.3648570624
43	-76.406250	23.1746986605
44	-76.093750	11.4534078194
45	-75.781250	17.5570661833
46	-75.468750	6.8570813469
47	-75.156250	12.6761002538
48	-74.843750	5.4376869410
49	-74.531250	18.2096934353
50	-74.218750	26.4267157124
51	-73.906250	13.5099151822
52	-73.593750	10.0826054962
53	-73.281250	17.1898675141
54	-72.968750	8.8425740804
55	-72.656250	13.6422186818
56	-72.343750	16.3831945184
57	-72.031250	14.5110241394
58	-71.718750	12.2605448620
59	-71.406250	10.4329735068
60	-71.093750	16.5432432247
61	-70.781250	12.6453265989
62	-70.468750	9.6535945449
63	-70.156250	10.8227543288
64	-69.843750	7.7812252155
65	-69.531250	6.1872661510
66	-69.218750	12.6672951251
67	-68.906250	7.1002290013
68	-68.593750	18.0686918688
69	-68.281250	11.3308217754
70	-67.968750	6.7320688362
71	-67.656250	23.9070660817
72	-67.343750	13.9876796356
73	-67.031250	16.4465513593
74	-66.718750	5.0669167632
75	-66.406250	20.9248958008
76	-66.093750	18.5579705551
77	-65.781250	16.7440032458
78	-65.468750	19.5765023164
79	-65.156250	11.8688533891
80	-64.843750	10.5474677709
81	-64.531250	15.8737404713
82	-64.218750	20.3088155180
83	-63.906250	6.9800322870
84	-63.593750	10.6994660144
85	-63.281250	9.5963718269
86	-62.968750	7.2833112043
87	-62.656250	4.3667341839
88	-62.343750	49.9113249877
89	-62.031250	69.0702534772
90	-61.718750	136.0369857366
91	-61.406250	26.7172293894
92	-61.093750	21.6580346797
93	-60.781250	9.8330290338
94	-60.468750	2.4211722966
95	-60.156250	8.7445996219
96	-59.843750	23.9893396099
97	-59.531250	5.0623154660
98	-59.218750	5.5143988982
99	-58.906250	5.3715045066
100	-58.593750	6.3497863603
101	-58.281250	10.9833973847
102	-57.968750	10.1830747934
103	-57.656250	9.5798369029
104	-57.343750	10.1877006231
105	-57.031250	15.3819691350
106	-56.718750	8.2478907375
107	-56.406250	12.6383284327
108	-56.093750	20.2593260252
109	-55.781250	9.1412948116
110	-55.468750	8.0909874911
111	-55.156250	5.1442196046
112	-54.843750	5.5708805640
113	-54.531250	8.8613997084
114	-54.218750	15.8464075674
115	-53.906250	22.8688743123
116	-53.593750	34.1044328995
117	-53.281250	53.6065012241
118	-52.968750	143.1821934344
119	-52.656250	73.1473088147
120	-52.343750	95.7799752328
121	-52.031250	10.1845386559
122	-51.718750	11.0208326627
123	-51.406250	14.5753279402
124	-51.093750	31.3785084423
125	-50.781250	53.8014814590
126	-50.468750	31.8197579289
127	-50.156250	28.7522183368
128	-49.843750	15.3200775198
129	-49.531250	12.3147968772
130	-49.218750	5.2289900956
131	-48.906250	10.3827270928
132	-48.593750	4.3393653462
133	-48.281250	9.6544912599
134	-47.968750	5.3126022497
135	-47.656250	5.0669438277
136	-47.343750	17.4112542759
137	-47.031250	8.3394361636
138	-46.718750	8.3807611521
139	-46.406250	20.3107028429
140	-46.093750	21.8385914359
141	-45.781250	15.3994511504
142	-45.468750	15.0501171428
143	-45.156250	12.8328266627
144	-44.843750	10.2751484344
145	-44.531250	9.4116127326
146	-44.218750	14.6602528606
147	-43.906250	4.3274063961
148	-43.593750	14.2153417486
149	-43.281250	9.8227357920
150	-42.968750	4.6062416670
151	-42.656250	5.6162380894
152	-42.343750	7.7878603340
153	-42.031250	8.7156428759
154	-41.718750	13.5494817133
155	-41.406250	13.9657969950
156	-41.093750	11.7561180365
157	-40.781250	13.3281626071
158	-40.468750	8.4874291368
159	-40.156250	10.1523000416
160	-39.843750	6.7263215759
161	-39.531250	7.3615132038
162	-39.218750	6.5368075487
163	-38.906250	8.9906435699
164	-38.593750	16.2693634064
165	-38.281250	7.7992605397
166	-37.968750	5.3623717299
167	-37.656250	18.6311701499
168	-37.343750	12.5576052707
169	-37.031250	19.6816382455
170	-36.718750	8.3833557045
171	-36.406250	19.6731603061
172	-36.093750	10.6578869224
173	-35.781250	4.5151803516
174	-35.468750	7.2334938190
175	-35.156250	6.1956744021
176	-34.843750	10.8394608186
177	-34.531250	9.3561780537
178	-34.218750	19.3063731715
179	-33.906250	12.1075075405
180	-33.593750	15.3468693463
181	-33.281250	14.2608664196
182	-32.968750	6.4028898043
183	-32.656250	11.8354340108
184	-32.343750	11.4070913067
185	-32.031250	13.3994909453
186	-31.718750	13.5079784380
187	-31.406250	5.3088813654
188	-31.093750	14.5198821901
189	-30.781250	11.4828747190
190	-30.468750	8.9242378071
191	-30.156250	15.6960725566
192	-29.843750	12.5312090890
193	-29.531250	20.3680177015
194	-29.218750	5.5844574905
195	-28.906250	13.4081199359
196	-28.593750	13.1574173712
197	-28.281250	14.2088835623
198	-27.968750	10.5254568453
199	-27.656250	14.0963239483
200	-27.343750	12.5104669189
201	-27.031250	6.1095911284
202	-26.718750	7.8179832184
203	-26.406250	14.7184252076
204	-26.093750	16.8138387541
205	-25.781250	20.8172315256
206	-25.468750	10.6491388064
207	-25.156250	6.2464293426
208	-24.843750	8.1433724463
209	-24.531250	18.3074636082
