epoch	t_rel_s	assoc
0	-89.843750	114.3506743814
1	-89.531250	53.4095294364
2	-89.218750	30.9091054625
3	-88.906250	18.5847981721
4	-88.593750	10.5991393589
5	-88.281250	3.7588982494
6	-87.968750	20.7725098339
7	-87.656250	11.2316924229
8	-87.343750	12.8621395717
9	-87.031250	55.9870821751
10	-86.718750	12.4929586517
11	-86.406250	23.3585998502
12	-86.093750	19.1063229866
13	-85.781250	23.5942480798
14	-85.468750	22.4056518168
15	-85.156250	13.0594966464
16	-84.843750	52.3660319804
17	-84.531250	9.5720938707
18	-84.218750	14.2038491212
19	-83.906250	2.9316988924
20	-83.593750	26.9629103733
21	-83.281250	15.7498317326
22	-82.968750	22.1424768671
23	-82.656250	42.2618756936
24	-82.343750	18.4343888619
25	-82.031250	16.4546463274
26	-81.718750	18.4090903015
27	-81.406250	20.9481621920
28	-81.093750	11.4556691028
29	-80.781250	3.5520749978
30	-80.468750	18.4508189254
31	-80.156250	9.2241195117
32	-79.843750	6.9651548478
33	-79.531250	8.8450358533
34	-79.218750	9.6111996605
35	-78.906250	9.4033552549
36	-78.593750	11.6942085334
37	-78.281250	18.8709226071
38	-77.968750	24.9516611764
39	-77.656250	52.6459908634
40	-77.343750	32.2920472627
41	-77.031250	21.9723107919
42	-76.718750	8.9509118056
43	-76.406250	16.0590238214
44	-76.093750	11.9617396561
45	-75.781250	9.8937250200
46	-75.468750	7.3620166790
47	-75.156250	2.9668953665
48	-74.843750	6.2098606881
49	-74.531250	16.2316565757
50	-74.218750	46.8450065599
51	-73.906250	27.2946155280
52	-73.593750	12.3591168452
53	-73.281250	18.1997473419
54	-72.968750	75.1096462476
55	-72.656250	19.5327394855
56	-72.343750	13.9905100648
57	-72.031250	30.0578680256
58	-71.718750	28.5195874957
59	-71.406250	29.4043752111
60	-71.093750	23.1832143234
61	-70.781250	10.5699024141
62	-70.468750	99.5613356302
63	-70.156250	20.5119056374
64	-69.843750	16.7524637398
65	-69.531250	21.7690870489
66	-69.218750	4.5936847256
67	-68.906250	7.2822327698
68	-68.593750	25.2209354004
69	-68.281250	25.9028784496
70	-67.968750	9.3035723283
71	-67.656250	23.5946737294
72	-67.343750	24.7508630413
73	-67.031250	18.0077509107
74	-66.718750	6.6579441056
75	-66.406250	13.9585349851
76	-66.093750	10.3192628121
77	-65.781250	134.9250607862
78	-65.468750	35.6914064380
79	-65.156250	17.3390340971
80	-64.843750	15.7406812046
81	-64.531250	8.1383159401
82	-64.218750	7.3121066833
83	-63.906250	38.9070964172
84	-63.593750	58.3608058606
85	-63.281250	16.6751823184
86	-62.968750	25.7459987793
87	-62.656250	11.5570542047
88	-62.343750	40.4397205085
89	-62.031250	24.2329457179
90	-61.718750	7.5355303967
91	-61.406250	8.6102009910
92	-61.093750	11.5763840925
93	-60.781250	30.9002236808
94	-60.468750	12.7899436740
95	-60.156250	7.2618310076
96	-59.843750	18.4406783224
97	-59.531250	16.5698734639
98	-59.218750	74.8278471603
99	-58.906250	12.5149654005
100	-58.593750	15.0931677560
101	-58.281250	25.1014795490
102	-57.968750	10.6056552312
103	-57.656250	28.7543916546
104	-57.343750	14.3672381095
105	-57.031250	22.4924787371
106	-56.718750	6.2908194471
107	-56.406250	18.9412733065
108	-56.093750	34.4797174339
109	-55.781250	23.9146261524
110	-55.468750	26.0310421756
111	-55.156250	7.9592172434
112	-54.843750	3.4212798128
113	-54.531250	14.8390484702
114	-54.218750	32.1788876024
115	-53.906250	24.2476523501
116	-53.593750	11.0378489365
117	-53.281250	56.9450561927
118	-52.968750	15.3708143995
119	-52.656250	18.0618471075
120	-52.343750	9.4739426625
121	-52.031250	5.7610783143
122	-51.718750	9.6918161778
123	-51.406250	41.7972652793
124	-51.093750	20.0691062169
125	-50.781250	15.6706689101
126	-50.468750	12.0848309258
127	-50.156250	22.6167098613
128	-49.843750	17.1689686856
129	-49.531250	6.8324327650
130	-49.218750	4.7613190821
131	-48.906250	11.5759113863
132	-48.593750	10.8124573001
133	-48.281250	78.0715095953
134	-47.968750	45.4487061512
135	-47.656250	94.1331066906
136	-47.343750	16.7175504850
137	-47.031250	3.2424285910
138	-46.718750	6.1255819821
139	-46.406250	27.7252693007
140	-46.093750	47.8978567486
141	-45.781250	18.6430484550
142	-45.468750	18.0220575525
143	-45.156250	17.8050215354
144	-44.843750	5.2842787621
145	-44.531250	11.8747723424
146	-44.218750	20.4596261636
147	-43.906250	28.1322256248
148	-43.593750	47.9952985773
149	-43.281250	14.7507897729
150	-42.968750	5.7639067832
151	-42.656250	20.4051301281
152	-42.343750	13.2733518114
153	-42.031250	25.6128559275
154	-41.718750	27.8868523045
155	-41.406250	6.8200981411
156	-41.093750	15.7893981361
157	-40.781250	18.7426957341
158	-40.468750	28.5785210296
159	-40.156250	24.1714866258
160	-39.843750	9.5556197314
161	-39.531250	21.8425646415
162	-39.218750	13.3345253084
163	-38.906250	24.7096883634
164	-38.593750	3.2316831607
165	-38.281250	8.1199709131
166	-37.968750	11.4190127185
167	-37.656250	23.1846022818
168	-37.343750	3.8205315284
169	-37.031250	13.5751333390
170	-36.718750	5.8411728955
171	-36.406250	12.3962919809
172	-36.093750	8.0758797930
173	-35.781250	10.5786256533
174	-35.468750	9.2820856147
175	-35.156250	10.9501740226
176	-34.843750	8.1387876670
177	-34.531250	15.7378848784
178	-34.218750	17.7625206413
179	-33.906250	14.1806560695
180	-33.593750	13.3168751610
181	-33.281250	10.0524240581
182	-32.968750	8.2754658946
183	-32.656250	16.6006930739
184	-32.343750	7.5077453666
185	-32.031250	6.5589275260
186	-31.718750	11.5326120456
187	-31.406250	58.8988686364
188	-31.093750	26.5634660683
189	-30.781250	48.4008958637
190	-30.468750	14.4098827244
191	-30.156250	15.5339026168
192	-29.843750	22.4379019214
193	-29.531250	94.7111992392
194	-29.218750	23.2560386733
195	-28.906250	16.0197590441
196	-28.593750	6.8102622497
197	-28.281250	149.4257869641
198	-27.968750	49.1904419590
199	-27.656250	18.5386045831
200	-27.343750	4.7496888206
201	-27.031250	18.2552119708
202	-26.718750	6.2907494051
203	-26.406250	29.1287029258
204	-26.093750	14.3409087825
205	-25.781250	15.5600505226
206	-25.468750	11.0298661011
207	-25.156250	78.4499380834
208	-24.843750	34.8698811919
209	-24.531250	84.8620073836
210	-24.218750	10.5970102648
211	-23.906250	16.3050105556
212	-23.593750	21.9210799367
213	-23.281250	9.7634341888
214	-22.968750	14.1142582280
215	-22.656250	6.7097417133
216	-22.343750	13.3897111273
217	-22.031250	30.2041235311
218	-21.718750	21.0544678584
219	-21.406250	29.1150228764
220	-21.093750	36.1078740579
221	-20.781250	25.2200106740
222	-20.468750	7.2751549474
223	-20.156250	9.2581329423
224	-19.843750	69.2509147809
225	-19.531250	24.7296857138
226	-19.218750	56.1390128667
227	-18.906250	17.6929226761
228	-18.593750	10.2975580343
229	-18.281250	8.7221565466
230	-17.968750	13.7011250818
231	-17.656250	11.4706989788
232	-17.343750	20.2762601792
233	-17.031250	49.3996951832
234	-16.718750	39.0396346002
235	-16.406250	21.4760043109
236	-16.093750	23.8691258801
237	-15.781250	6.1628174660
238	-15.468750	28.4427671666
239	-15.156250	21.9564727320
240	-14.843750	8.0866417518
241	-14.531250	14.5627170821
242	-14.218750	30.8422937891
243	-13.906250	35.0822409217
244	-13.593750	22.0224124420
245	-13.281250	47.0998937064
246	-12.968750	23.7997006386
247	-12.656250	83.3047985441
248	-12.343750	40.3274615956
249	-12.031250	23.8200260040
250	-11.718750	19.8812890048
251	-11.406250	36.5981799328
252	-11.093750	7.8635201194
253	-10.781250	58.3947860058
254	-10.468750	21.6280926334
255	-10.156250	18.9016233253
256	-9.843750	68.2123703904
257	-9.531250	54.8676114271
258	-9.218750	14.2518220938
259	-8.906250	13.0387019342
260	-8.593750	19.9900827483
261	-8.281250	6.8496390398
262	-7.968750	26.0091716214
263	-7.656250	55.0791933985
264	-7.343750	63.1875788367
265	-7.031250	17.1318689188
266	-6.718750	6.0419539522
267	-6.406250	13.4374021627
268	-6.093750	11.9486216028
269	-5.781250	13.2430371831
270	-5.468750	45.3289096234
271	-5.156250	13.6923462780
272	-4.843750	47.7943565043
273	-4.531250	7.6641355770
274	-4.218750	9.9505034579
275	-3.906250	8.7690597312
276	-3.593750	7.1733006940
277	-3.281250	16.7908746503
278	-2.968750	11.0554394486
279	-2.656250	3.2633997184
280	-2.343750	5.1098076496
281	-2.031250	30.1433054106
282	-1.718750	9.7760090331
283	-1.406250	7.8311457743
284	-1.093750	7.8838839864
285	-0.781250	9.3449895229
286	-0.468750	4.7496474309
287	-0.156250	29.1625165349
288	0.156250	360.9576479589
289	0.468750	387.4304798027
290	0.781250	333.5026291521
291	1.093750	142.9233211264
292	1.406250	187.0749783895
293	1.718750	746.7845038609
294	2.031250	241.8923937757
295	2.343750	199.2750148286
296	2.656250	132.6397932218
297	2.968750	46.7069730257
298	3.281250	58.7784879604
299	3.593750	39.8072786584
300	3.906250	16.1681319150
301	4.218750	29.3923239853
302	4.531250	25.7127413301
303	4.843750	39.0078125188
304	5.156250	10.9340682821
305	5.468750	8.5681623042
306	5.781250	13.4267089759
307	6.093750	43.1284568872
308	6.406250	35.6117214597
309	6.718750	14.0943722630
310	7.031250	56.7872448992
311	7.343750	41.8994446736
312	7.656250	21.5874969907
313	7.968750	18.1118016805
314	8.281250	151.4637292158
315	8.593750	151.1384496225
316	8.906250	30.0985820380
317	9.218750	5.5820437793
318	9.531250	27.8609530741
319	9.843750	19.9128061140
320	10.156250	80.1365595050
321	10.468750	261.2949471371
322	10.781250	162.0971516167
323	11.093750	302.4954164384
324	11.406250	193.4781707987
325	11.718750	76.5289375171
326	12.031250	35.5765022181
327	12.343750	75.2150528766
328	12.656250	47.8403572012
329	12.968750	40.5832987350
330	13.281250	59.4985148176
331	13.593750	63.7440723787
332	13.906250	33.1661446105
333	14.218750	70.5344378538
334	14.531250	37.9754929779
335	14.843750	87.4856923188
336	15.156250	57.7519409459
337	15.468750	64.3438207662
338	15.781250	88.2504476155
339	16.093750	78.5934712346
340	16.406250	47.5561445941
341	16.718750	272.4641469654
342	17.031250	133.1353491084
343	17.343750	232.3920559725
344	17.656250	56.0409290555
345	17.968750	96.8579188373
346	18.281250	125.0242950226
347	18.593750	93.7825277257
348	18.906250	128.4385989658
349	19.218750	64.0480847574
350	19.531250	156.1546824885
351	19.843750	362.6878862321
352	20.156250	248.0979034176
353	20.468750	345.2039229180
354	20.781250	173.2386467841
355	21.093750	72.9860405431
356	21.406250	1147.4796735112
357	21.718750	530.6145869653
358	22.031250	207.9891723949
359	22.343750	88.6752952108
360	22.656250	114.9904932884
361	22.968750	100.0651336071
362	23.281250	122.2682881910
363	23.593750	158.9071124771
364	23.906250	116.9667024301
365	24.218750	195.4753175919
366	24.531250	172.5812122339
367	24.843750	171.3101830838
368	25.156250	225.4993853637
369	25.468750	150.3145384623
370	25.781250	241.3383208269
371	26.093750	268.1709312873
372	26.406250	515.2106943897
373	26.718750	284.8296012846
374	27.031250	179.9947011109
