epoch	t_rel_s	assoc
0	-89.843750	11.4732936914
1	-89.531250	13.3734454416
2	-89.218750	64.5912048429
3	-88.906250	143.2097432287
4	-88.593750	32.5540400045
5	-88.281250	9.0542658845
6	-87.968750	34.1909126283
7	-87.656250	194.3446346091
8	-87.343750	77.9815593398
9	-87.031250	87.7740765016
10	-86.718750	18.6042955918
11	-86.406250	14.4622430695
12	-86.093750	9.4368662605
13	-85.781250	33.1519041019
14	-85.468750	25.1038179461
15	-85.156250	10.6370264355
16	-84.843750	8.7733304484
17	-84.531250	40.1062341999
18	-84.218750	4.0819989060
19	-83.906250	5.8690089356
20	-83.593750	2.6289780110
21	-83.281250	13.1376729697
22	-82.968750	9.4996215520
23	-82.656250	9.1794302933
24	-82.343750	38.8300503853
25	-82.031250	19.3597892938
26	-81.718750	17.4693591460
27	-81.406250	18.1627176313
28	-81.093750	18.9314772615
29	-80.781250	33.4027660331
30	-80.468750	3.7937337760
31	-80.156250	4.7183115533
32	-79.843750	11.0102909028
33	-79.531250	11.5554377895
34	-79.218750	16.0454053360
35	-78.906250	4.3362487880
36	-78.593750	13.1290688379
37	-78.281250	10.7874973486
38	-77.968750	12.7806219509
39	-77.656250	12.7779909927
40	-77.343750	33.4698904498
41	-77.031250	9.6152422439
42	-76.718750	10.0673509559
43	-76.406250	24.0024284569
44	-76.093750	13.1872690087
45	-75.781250	9.9334626656
46	-75.468750	13.3649605106
47	-75.156250	47.8793731669
48	-74.843750	15.6470848928
49	-74.531250	65.2620372135
50	-74.218750	19.3897809890
51	-73.906250	9.0877683240
52	-73.593750	26.3046661473
53	-73.281250	7.2107374421
54	-72.968750	10.1623581333
55	-72.656250	36.1905208051
56	-72.343750	5.3734762271
57	-72.031250	14.4670630265
58	-71.718750	17.5019069019
59	-71.406250	99.2188753559
60	-71.093750	7.8923226456
61	-70.781250	8.0093856802
62	-70.468750	10.9344450586
63	-70.156250	66.2497050963
64	-69.843750	12.4688564361
65	-69.531250	9.3964559898
66	-69.218750	18.8895461690
67	-68.906250	54.0174761189
68	-68.593750	10.3454337681
69	-68.281250	7.8324120399
70	-67.968750	4.7666606615
71	-67.656250	4.7432628453
72	-67.343750	21.0358710027
73	-67.031250	92.4977648155
74	-66.718750	55.2401746032
75	-66.406250	20.3980124196
76	-66.093750	6.7365727860
77	-65.781250	5.6714275114
78	-65.468750	32.4406712705
79	-65.156250	14.3126385960
80	-64.843750	27.3465205306
81	-64.531250	9.4805887349
82	-64.218750	1.3784962512
83	-63.906250	5.2002534944
84	-63.593750	35.9545137353
85	-63.281250	33.0760872850
86	-62.968750	4.0471707938
87	-62.656250	6.8557617568
88	-62.343750	15.4550143718
89	-62.031250	32.7418157424
90	-61.718750	29.2316696502
91	-61.406250	52.4824094800
92	-61.093750	45.4870820052
93	-60.781250	78.6323247365
94	-60.468750	83.9677604231
95	-60.156250	61.4742500563
96	-59.843750	66.5926711133
97	-59.531250	103.5602418783
98	-59.218750	39.8736981702
99	-58.906250	9.4581696982
100	-58.593750	25.0190203838
101	-58.281250	10.8915535671
102	-57.968750	7.0988510913
103	-57.656250	7.6928106938
104	-57.343750	8.1611936132
105	-57.031250	3.1517847782
106	-56.718750	5.8636236521
107	-56.406250	3.5868726341
108	-56.093750	17.0616403747
109	-55.781250	29.3926470289
110	-55.468750	13.8477837730
111	-55.156250	9.0522677902
112	-54.843750	10.3552381612
113	-54.531250	22.8516767003
114	-54.218750	15.2709831175
115	-53.906250	16.3997768310
116	-53.593750	18.0401271411
117	-53.281250	24.0698609926
118	-52.968750	23.6946183601
119	-52.656250	11.8359215704
120	-52.343750	10.0514804073
121	-52.031250	11.4459942103
122	-51.718750	10.1543888288
123	-51.406250	14.1060458478
124	-51.093750	12.2516536349
125	-50.781250	26.5244382312
126	-50.468750	14.7297561810
127	-50.156250	6.4827690799
128	-49.843750	10.5464254891
129	-49.531250	9.2936969303
130	-49.218750	3.4150958842
131	-48.906250	67.6937618923
132	-48.593750	22.8047077336
133	-48.281250	29.0586809474
134	-47.968750	97.2610915582
135	-47.656250	19.6382729893
136	-47.343750	5.5138430885
137	-47.031250	10.3983883691
138	-46.718750	16.1235435125
139	-46.406250	7.6543547005
140	-46.093750	63.3448501256
141	-45.781250	42.5207972004
142	-45.468750	16.0223549411
143	-45.156250	38.6826378615
144	-44.843750	43.4903183943
145	-44.531250	167.6246320946
146	-44.218750	111.6404470105
147	-43.906250	302.0447007384
148	-43.593750	287.5693173286
149	-43.281250	42.5055499883
150	-42.968750	40.0306935494
151	-42.656250	32.5915986856
152	-42.343750	16.7697551855
153	-42.031250	16.9792422371
154	-41.718750	13.8152828052
155	-41.406250	17.0245517930
156	-41.093750	23.3827874434
157	-40.781250	18.8861034532
158	-40.468750	26.7616496729
159	-40.156250	10.5664787099
160	-39.843750	8.9327387550
161	-39.531250	2.7708761860
162	-39.218750	7.8809516830
163	-38.906250	7.9346384088
164	-38.593750	8.8505012220
165	-38.281250	32.4490326827
166	-37.968750	37.1061652711
167	-37.656250	35.2177791896
168	-37.343750	41.1170097131
169	-37.031250	42.6483622387
170	-36.718750	20.3172544207
171	-36.406250	16.9207729432
172	-36.093750	24.4718449726
173	-35.781250	26.3692834930
174	-35.468750	7.4544569639
175	-35.156250	10.4345780268
176	-34.843750	30.0357058398
177	-34.531250	54.5739628364
178	-34.218750	18.1131181003
179	-33.906250	482.7864775212
180	-33.593750	115.3641452563
181	-33.281250	114.2799617118
182	-32.968750	25.2965374460
183	-32.656250	4.2170217867
184	-32.343750	8.9125997866
185	-32.031250	5.5901259504
186	-31.718750	15.2873586696
187	-31.406250	11.4753202981
188	-31.093750	9.0690415361
189	-30.781250	2.7596744102
190	-30.468750	12.5972792017
191	-30.156250	61.6709915283
192	-29.843750	98.0470133784
193	-29.531250	145.3398765255
194	-29.218750	34.6364564976
195	-28.906250	10.3358818307
196	-28.593750	16.2949151466
197	-28.281250	22.3496226655
198	-27.968750	4.9342860093
199	-27.656250	6.5420705466
200	-27.343750	34.7337224563
201	-27.031250	16.2650410706
202	-26.718750	17.4803461213
203	-26.406250	17.3398418792
204	-26.093750	6.4127885475
205	-25.781250	12.3777445987
206	-25.468750	7.6126368901
207	-25.156250	9.4406533918
208	-24.843750	14.0860557957
209	-24.531250	6.1760634586
210	-24.218750	15.2276757227
211	-23.906250	15.9635323218
212	-23.593750	11.6534423327
213	-23.281250	42.8692581440
214	-22.968750	31.8285207278
215	-22.656250	26.7158584412
216	-22.343750	39.9965528414
217	-22.031250	21.8514142288
218	-21.718750	9.2955433770
219	-21.406250	60.4789254238
220	-21.093750	37.4168129291
221	-20.781250	10.3179136132
222	-20.468750	19.4587538982
223	-20.156250	14.3473510563
224	-19.843750	37.1640789253
225	-19.531250	17.5388135078
226	-19.218750	13.1919128150
227	-18.906250	7.6443993254
228	-18.593750	25.2312758504
229	-18.281250	14.8976545345
230	-17.968750	32.5254793685
231	-17.656250	21.0668400612
232	-17.343750	21.2701132950
233	-17.031250	13.0350171322
234	-16.718750	18.5327988911
235	-16.406250	35.9494838529
236	-16.093750	32.8774270817
237	-15.781250	23.9985073860
238	-15.468750	56.3349619459
239	-15.156250	19.4307213577
240	-14.843750	15.5817745409
241	-14.531250	9.8784808088
242	-14.218750	6.4993767310
243	-13.906250	6.8508614296
244	-13.593750	12.2692882753
245	-13.281250	12.6774805749
246	-12.968750	17.3534200461
247	-12.656250	61.7359040452
248	-12.343750	48.3704232199
249	-12.031250	29.6616217261
250	-11.718750	136.4021535771
251	-11.406250	90.0853527666
252	-11.093750	207.4694123771
253	-10.781250	54.7063814564
254	-10.468750	73.8991757499
