epoch	t_rel_s	assoc
0	-89.843750	3.5672029405
1	-89.531250	3.3731069855
2	-89.218750	4.0465839280
3	-88.906250	2.3817820942
4	-88.593750	3.9433666803
5	-88.281250	3.4629045930
6	-87.968750	3.8841664414
7	-87.656250	4.8527399248
8	-87.343750	2.9148548264
9	-87.031250	3.8536591044
10	-86.718750	3.1026528168
11	-86.406250	2.5463074961
12	-86.093750	2.7037956790
13	-85.781250	2.4244847885
14	-85.468750	3.1740144752
15	-85.156250	2.7027694675
16	-84.843750	2.9411425896
17	-84.531250	2.5911486894
18	-84.218750	5.4496190927
19	-83.906250	4.1902653049
20	-83.593750	5.7917686090
21	-83.281250	4.4083178086
22	-82.968750	3.5642736990
23	-82.656250	4.1524037642
24	-82.343750	3.8609326091
25	-82.031250	3.8835225207
26	-81.718750	3.6279917278
27	-81.406250	4.2588576000
28	-81.093750	3.7092090765
29	-80.781250	2.4091223422
30	-80.468750	4.4737532180
31	-80.156250	1.9296538246
32	-79.843750	3.2165139715
33	-79.531250	4.2546268628
34	-79.218750	2.1822455561
35	-78.906250	2.9847166147
36	-78.593750	3.3840099542
37	-78.281250	2.6942346317
38	-77.968750	2.8335926182
39	-77.656250	3.2274325572
40	-77.343750	4.5121664094
41	-77.031250	5.4264932776
42	-76.718750	3.6495311743
43	-76.406250	3.3350559547
44	-76.093750	2.6874678172
45	-75.781250	3.4366243384
46	-75.468750	3.3041334806
47	-75.156250	4.1004741463
48	-74.843750	4.3053139178
49	-74.531250	5.4250931530
50	-74.218750	2.4124055634
51	-73.906250	3.8656265299
52	-73.593750	5.1404849601
53	-73.281250	3.5319851318
54	-72.968750	3.7599717111
55	-72.656250	2.3353659527
56	-72.343750	2.3567989750
57	-72.031250	2.5388468635
58	-71.718750	2.3696873064
59	-71.406250	2.8983357624
60	-71.093750	4.1451687525
61	-70.781250	4.1072878929
62	-70.468750	3.4118028876
63	-70.156250	2.8573176891
64	-69.843750	3.2638734633
65	-69.531250	1.8865193053
66	-69.218750	3.1913655228
67	-68.906250	4.2233793460
68	-68.593750	3.6686057368
69	-68.281250	3.8859214645
70	-67.968750	4.0179683131
71	-67.656250	3.7379914130
72	-67.343750	3.6575970438
73	-67.031250	4.2515342119
74	-66.718750	5.5601459424
75	-66.406250	5.8640184714
76	-66.093750	2.4656200768
77	-65.781250	3.0481499462
78	-65.468750	3.7542697114
79	-65.156250	5.5593340462
80	-64.843750	2.5067951098
81	-64.531250	2.8309303864
82	-64.218750	5.1570264990
83	-63.906250	4.5236907311
84	-63.593750	3.3662242092
85	-63.281250	2.8958502076
86	-62.968750	3.4141406273
87	-62.656250	3.7189418660
88	-62.343750	4.1356594836
89	-62.031250	5.9950869543
90	-61.718750	2.5653976430
91	-61.406250	3.5263295658
92	-61.093750	2.4729626396
93	-60.781250	2.9490025469
94	-60.468750	5.4706014531
95	-60.156250	3.5569027171
96	-59.843750	2.6231497494
97	-59.531250	2.9827175698
98	-59.218750	3.8364507387
99	-58.906250	3.5282191412
100	-58.593750	2.9424111908
101	-58.281250	4.1330008485
102	-57.968750	3.0390092279
103	-57.656250	3.7931842710
104	-57.343750	4.6449547764
105	-57.031250	3.8760197992
106	-56.718750	2.7042699855
107	-56.406250	4.3616383937
108	-56.093750	3.4264114393
109	-55.781250	4.9809096303
110	-55.468750	5.1159605325
111	-55.156250	2.9415494413
112	-54.843750	3.0959497194
113	-54.531250	4.6854229875
114	-54.218750	5.1394586846
115	-53.906250	4.4013448203
116	-53.593750	4.7365038402
117	-53.281250	6.8433660099
118	-52.968750	2.0308328431
119	-52.656250	2.3241330522
120	-52.343750	4.1924291008
121	-52.031250	2.4032961196
122	-51.718750	3.3105732242
123	-51.406250	4.5389619481
124	-51.093750	2.7705873861
125	-50.781250	2.6953000116
126	-50.468750	2.6748019730
127	-50.156250	2.3005430080
128	-49.843750	2.7130159517
129	-49.531250	4.0873707458
130	-49.218750	3.6043032668
131	-48.906250	3.5597043751
132	-48.593750	2.4152207389
133	-48.281250	2.2843078646
134	-47.968750	4.1629187181
135	-47.656250	4.1209084869
136	-47.343750	2.5661069196
137	-47.031250	4.4550393848
138	-46.718750	4.7939883480
139	-46.406250	2.3806347544
140	-46.093750	3.5003559854
141	-45.781250	4.4011888599
142	-45.468750	4.2538829917
143	-45.156250	5.0123883222
144	-44.843750	4.6143096102
145	-44.531250	4.4315563801
146	-44.218750	4.2748395738
147	-43.906250	5.7089452030
148	-43.593750	5.4656034782
149	-43.281250	4.3197025484
150	-42.968750	4.9561883848
151	-42.656250	5.9582229002
152	-42.343750	4.5017011055
153	-42.031250	4.8568986703
154	-41.718750	2.9684681150
155	-41.406250	4.0629851530
156	-41.093750	3.6961981749
157	-40.781250	5.5354780382
158	-40.468750	4.8869886664
159	-40.156250	4.7069394922
160	-39.843750	2.7534950046
161	-39.531250	4.1227559034
162	-39.218750	3.0513997987
163	-38.906250	2.6597829391
164	-38.593750	4.0760003260
165	-38.281250	1.9565801053
166	-37.968750	4.4661326307
167	-37.656250	5.0749369309
168	-37.343750	4.8876197652
169	-37.031250	2.2651199085
170	-36.718750	4.1820607812
171	-36.406250	2.4246258501
172	-36.093750	3.0604978226
173	-35.781250	2.0070417613
174	-35.468750	2.3037014971
175	-35.156250	1.9080768711
176	-34.843750	3.1056749121
177	-34.531250	4.7857871741
178	-34.218750	3.4476005338
179	-33.906250	2.7460421354
180	-33.593750	4.0344224845
181	-33.281250	3.2069364263
182	-32.968750	2.0109070967
183	-32.656250	3.1319119921
184	-32.343750	2.5725340688
185	-32.031250	4.0570134452
186	-31.718750	2.8846824405
187	-31.406250	3.9802041866
188	-31.093750	4.2631925905
189	-30.781250	5.9910119103
190	-30.468750	6.9508944062
191	-30.156250	4.9466253924
192	-29.843750	4.5321452171
193	-29.531250	2.7693768483
194	-29.218750	2.6170252528
195	-28.906250	6.7326017221
196	-28.593750	3.5448168242
197	-28.281250	2.4131388644
198	-27.968750	3.8100084422
199	-27.656250	3.7009436095
200	-27.343750	3.3744084719
201	-27.031250	3.8764643524
202	-26.718750	4.8315901964
203	-26.406250	3.3910917691
204	-26.093750	3.7697912601
205	-25.781250	3.8353554765
206	-25.468750	3.6252269109
207	-25.156250	3.5150899366
208	-24.843750	5.4628262272
209	-24.531250	7.3140446635
210	-24.218750	6.7163332626
211	-23.906250	5.9740040232
212	-23.593750	4.9040885797
213	-23.281250	5.2613653490
214	-22.968750	5.0174748301
215	-22.656250	5.3648027630
216	-22.343750	4.0086600142
217	-22.031250	2.6072138998
218	-21.718750	4.9491110598
219	-21.406250	4.6758184414
220	-21.093750	2.7589220193
221	-20.781250	2.8327017758
222	-20.468750	3.8914147867
223	-20.156250	3.3225217945
224	-19.843750	2.2895892510
225	-19.531250	2.4793359755
226	-19.218750	3.3363282789
227	-18.906250	2.2470398786
228	-18.593750	1.9801768669
229	-18.281250	3.5771187818
230	-17.968750	3.6347536705
231	-17.656250	2.1385947127
232	-17.343750	3.2297305539
233	-17.031250	2.3130998313
234	-16.718750	3.8551021973
235	-16.406250	3.5496349901
236	-16.093750	4.4603431972
237	-15.781250	3.8845257728
238	-15.468750	4.3823660485
239	-15.156250	5.7048098114
240	-14.843750	5.4501569162
241	-14.531250	4.7140704985
242	-14.218750	3.8272894387
243	-13.906250	3.2064042446
244	-13.593750	3.0083867301
245	-13.281250	2.7523052805
246	-12.968750	2.8716441808
247	-12.656250	4.0720088659
248	-12.343750	2.3031203852
249	-12.031250	1.9850345983
250	-11.718750	2.8677715386
251	-11.406250	1.6468500463
252	-11.093750	2.4784470344
253	-10.781250	3.3956102207
254	-10.468750	4.2642390854
255	-10.156250	2.5931485991
256	-9.843750	2.8287268778
