epoch	t_rel_s	assoc
0	-89.843750	1.5114262419
1	-89.531250	1.6773697493
2	-89.218750	1.1074014144
3	-88.906250	1.1790090207
4	-88.593750	1.3727122034
5	-88.281250	1.1751177687
6	-87.968750	1.4459311689
7	-87.656250	1.2097149221
8	-87.343750	1.0343238873
9	-87.031250	1.0116345613
10	-86.718750	1.0498934850
11	-86.406250	1.2723799789
12	-86.093750	1.8264299142
13	-85.781250	1.2231344168
14	-85.468750	1.3494771617
15	-85.156250	1.0283019883
16	-84.843750	1.4891508230
17	-84.531250	1.8273535982
18	-84.218750	1.6005687623
19	-83.906250	1.4367402840
20	-83.593750	1.4798256628
21	-83.281250	1.7791924683
22	-82.968750	1.9772127759
23	-82.656250	1.7435911822
24	-82.343750	2.1318690211
25	-82.031250	2.3324035317
26	-81.718750	2.7833597858
27	-81.406250	3.9545766553
28	-81.093750	2.6132450260
29	-80.781250	1.3724222201
30	-80.468750	1.9311872502
31	-80.156250	1.2254495969
32	-79.843750	1.0107010130
33	-79.531250	2.1562430992
34	-79.218750	1.9744751276
35	-78.906250	1.4010081176
36	-78.593750	1.5903445006
37	-78.281250	1.3007675728
38	-77.968750	1.8941667703
39	-77.656250	1.7973129303
40	-77.343750	1.4576473393
41	-77.031250	1.2454169233
42	-76.718750	1.0636607941
43	-76.406250	1.1780693872
44	-76.093750	1.9582098535
45	-75.781250	1.5092999028
46	-75.468750	2.4164139536
47	-75.156250	2.9372361662
48	-74.843750	1.5816496024
49	-74.531250	1.7650462072
50	-74.218750	1.7807459678
51	-73.906250	4.2662268896
52	-73.593750	1.8148007560
53	-73.281250	2.6404451050
54	-72.968750	3.1590052541
55	-72.656250	3.0319006625
56	-72.343750	2.7511351358
57	-72.031250	3.0714016451
58	-71.718750	1.4210043354
59	-71.406250	1.4265192295
60	-71.093750	2.5726305871
61	-70.781250	4.2623960474
62	-70.468750	2.5401391943
63	-70.156250	2.5111579829
64	-69.843750	3.6735898874
65	-69.531250	2.9616228735
66	-69.218750	1.8069794109
