epoch	t_rel_s	assoc
0	-89.843750	5.2140363966
1	-89.531250	6.1128289861
2	-89.218750	6.3130943123
3	-88.906250	4.8137221441
4	-88.593750	4.3176630974
5	-88.281250	3.7596693571
6	-87.968750	2.1831599181
7	-87.656250	1.7467074336
8	-87.343750	2.2071308064
9	-87.031250	1.6393571320
10	-86.718750	1.2165376592
11	-86.406250	1.1472578508
12	-86.093750	1.5791646399
13	-85.781250	1.6495100633
14	-85.468750	1.2943259138
15	-85.156250	2.0136501543
16	-84.843750	2.7230209849
17	-84.531250	1.2165114108
18	-84.218750	1.4992573660
19	-83.906250	1.1993609849
20	-83.593750	1.4276302543
21	-83.281250	1.9360666247
22	-82.968750	2.4390971704
23	-82.656250	5.2299522500
24	-82.343750	3.5996004724
25	-82.031250	3.6249823344
26	-81.718750	1.9487254573
27	-81.406250	1.5631312038
28	-81.093750	1.5033457101
29	-80.781250	1.3880950396
30	-80.468750	1.6078356495
31	-80.156250	2.1523956744
32	-79.843750	3.7483425486
33	-79.531250	3.3311764382
34	-79.218750	6.2813783977
35	-78.906250	6.7402299023
36	-78.593750	5.4503237090
37	-78.281250	5.0064852046
38	-77.968750	4.0452856761
39	-77.656250	3.8682802385
40	-77.343750	3.8273567967
41	-77.031250	4.7284715070
42	-76.718750	3.6243284907
43	-76.406250	3.1067036191
44	-76.093750	2.3450406503
45	-75.781250	1.6065509917
46	-75.468750	1.1143433409
47	-75.156250	1.3155559594
48	-74.843750	0.8741238117
49	-74.531250	1.1167029772
50	-74.218750	1.8265769040
51	-73.906250	1.3880584162
52	-73.593750	1.7320735730
53	-73.281250	1.2499016525
54	-72.968750	1.0574630167
55	-72.656250	1.7049299451
56	-72.343750	1.0311212813
57	-72.031250	1.5012033568
58	-71.718750	1.7384688791
59	-71.406250	2.1681547178
60	-71.093750	0.8712997291
61	-70.781250	1.2420336392
62	-70.468750	0.9765548119
63	-70.156250	0.8696303958
64	-69.843750	1.0021727904
65	-69.531250	1.7875960660
66	-69.218750	1.4789896148
67	-68.906250	1.2072549282
68	-68.593750	0.9337252128
69	-68.281250	0.9238120488
70	-67.968750	1.2259179023
71	-67.656250	2.0950905641
72	-67.343750	1.1410144450
73	-67.031250	0.9966002037
74	-66.718750	1.1565517769
75	-66.406250	1.0833334486
76	-66.093750	1.3527939991
77	-65.781250	1.1200058127
78	-65.468750	1.1143678465
79	-65.156250	0.7760437569
80	-64.843750	0.9197593651
81	-64.531250	0.8889940301
82	-64.218750	1.0453976798
83	-63.906250	1.0128969719
84	-63.593750	1.1415113101
85	-63.281250	1.0440432786
86	-62.968750	1.2290856341
87	-62.656250	1.0301519243
88	-62.343750	1.0321813354
89	-62.031250	1.0886475139
90	-61.718750	1.2227655266
91	-61.406250	1.1134515510
92	-61.093750	2.5117392418
93	-60.781250	5.2017356719
94	-60.468750	2.1818606490
95	-60.156250	3.0631314268
96	-59.843750	2.0074962387
97	-59.531250	1.9328490426
98	-59.218750	1.5725876471
99	-58.906250	1.9189691190
100	-58.593750	1.4897041328
101	-58.281250	1.4161570477
102	-57.968750	1.5451628876
103	-57.656250	1.6460153066
104	-57.343750	1.3917989443
105	-57.031250	3.5251010175
106	-56.718750	3.3668232202
