epoch	t_rel_s	assoc
0	-89.843750	4.0085184865
1	-89.531250	4.3190048503
2	-89.218750	4.1034550203
3	-88.906250	4.3080897237
4	-88.593750	4.1902101705
5	-88.281250	3.1272448078
6	-87.968750	3.2849719492
7	-87.656250	2.9762481578
8	-87.343750	3.3809469742
9	-87.031250	3.0195667366
10	-86.718750	4.1735278623
11	-86.406250	7.4722601511
12	-86.093750	9.1100243999
13	-85.781250	6.7768905428
14	-85.468750	5.6686694692
15	-85.156250	4.5418431307
16	-84.843750	3.9809173409
17	-84.531250	3.1857452343
18	-84.218750	3.1775142738
19	-83.906250	2.6536501697
20	-83.593750	2.9637785184
21	-83.281250	3.1750506301
22	-82.968750	3.8642719031
23	-82.656250	2.9924880565
24	-82.343750	2.8989688713
25	-82.031250	2.4674838643
26	-81.718750	1.6551150545
27	-81.406250	1.5912332929
28	-81.093750	2.2508985215
29	-80.781250	6.8127028019
30	-80.468750	3.1853423535
31	-80.156250	2.8588709916
32	-79.843750	2.8785985161
33	-79.531250	2.5036384224
34	-79.218750	2.5325111930
35	-78.906250	2.2311940113
36	-78.593750	2.0957321898
37	-78.281250	2.6731331893
38	-77.968750	3.0165017270
39	-77.656250	3.0845360755
40	-77.343750	2.7569654677
41	-77.031250	3.6192316314
42	-76.718750	2.8495837151
43	-76.406250	3.7670059860
44	-76.093750	11.1994743589
45	-75.781250	5.3832366454
46	-75.468750	2.7570319335
47	-75.156250	2.5192461592
48	-74.843750	3.5040313986
49	-74.531250	3.8699734074
50	-74.218750	5.6826081952
51	-73.906250	3.8539923747
52	-73.593750	3.6212240799
53	-73.281250	2.1765660214
54	-72.968750	3.4192214530
55	-72.656250	3.2404730565
56	-72.343750	2.8754908904
57	-72.031250	3.0345317993
58	-71.718750	8.3170426284
59	-71.406250	12.8545949990
60	-71.093750	5.7846815581
61	-70.781250	4.7366439220
62	-70.468750	3.4451664819
63	-70.156250	3.4332065265
64	-69.843750	3.1796806214
65	-69.531250	4.0055458700
66	-69.218750	3.3236497821
67	-68.906250	3.3054110703
68	-68.593750	2.6645305966
69	-68.281250	2.2072735081
70	-67.968750	2.7276445471
71	-67.656250	3.4437116959
72	-67.343750	2.5915500255
73	-67.031250	3.0533830649
74	-66.718750	2.8993503616
75	-66.406250	2.8514476089
76	-66.093750	2.6373619601
77	-65.781250	2.7641265590
78	-65.468750	4.9922484123
79	-65.156250	7.2036793883
80	-64.843750	8.9788176412
81	-64.531250	8.5373248877
82	-64.218750	9.4732339202
83	-63.906250	9.7015096929
84	-63.593750	8.6609941573
85	-63.281250	9.8005656125
86	-62.968750	8.1095214446
87	-62.656250	7.9234361442
88	-62.343750	6.8220682805
89	-62.031250	6.2766818770
90	-61.718750	6.2417673330
91	-61.406250	5.4341393973
92	-61.093750	5.4049840076
93	-60.781250	5.4962351170
94	-60.468750	6.9344104120
95	-60.156250	13.6696038342
96	-59.843750	8.7031577086
97	-59.531250	4.3013552235
98	-59.218750	3.7521106613
99	-58.906250	3.0833164043
100	-58.593750	3.1399123037
101	-58.281250	3.3244166594
102	-57.968750	2.9683412975
103	-57.656250	3.0424404483
104	-57.343750	4.9058509427
105	-57.031250	8.0095300855
106	-56.718750	12.4136568183
107	-56.406250	4.3146576334
108	-56.093750	3.7872917582
109	-55.781250	3.8019396772
110	-55.468750	3.8809092520
111	-55.156250	3.9484994929
112	-54.843750	2.9676480248
113	-54.531250	3.4842915517
114	-54.218750	3.0029246535
115	-53.906250	3.6778689301
116	-53.593750	3.4807224727
117	-53.281250	4.0157489820
118	-52.968750	3.6722570488
119	-52.656250	3.5671955845
120	-52.343750	3.4829761481
121	-52.031250	3.2140892574
122	-51.718750	3.4356257071
123	-51.406250	3.1491681698
124	-51.093750	3.0562181714
125	-50.781250	3.4515172240
126	-50.468750	3.6133527705
127	-50.156250	3.2047441483
128	-49.843750	3.0290520128
129	-49.531250	3.6328812253
130	-49.218750	3.2814603049
131	-48.906250	2.8415245211
132	-48.593750	2.7928854790
133	-48.281250	2.8436825907
134	-47.968750	2.5289379032
135	-47.656250	2.7082043207
136	-47.343750	4.6745462975
137	-47.031250	3.4948214717
138	-46.718750	3.5485055123
139	-46.406250	3.1671553858
140	-46.093750	5.3590587447
141	-45.781250	3.1497583463
142	-45.468750	2.9514597151
143	-45.156250	1.9697628940
144	-44.843750	1.9611094433
145	-44.531250	2.1790463097
146	-44.218750	2.3689759148
147	-43.906250	2.6698962433
148	-43.593750	8.1966193988
149	-43.281250	9.5937679672
150	-42.968750	6.3513405566
151	-42.656250	10.2349606168
152	-42.343750	12.2296268491
153	-42.031250	5.3634643566
154	-41.718750	5.5384317499
155	-41.406250	5.3748926960
156	-41.093750	3.8719933597
157	-40.781250	5.1157142139
158	-40.468750	4.7815775252
159	-40.156250	3.7653911907
160	-39.843750	3.5434899069
161	-39.531250	3.5855207547
162	-39.218750	3.5263215499
163	-38.906250	2.7343267875
164	-38.593750	3.1057923588
165	-38.281250	3.6173414974
166	-37.968750	3.4393869339
167	-37.656250	3.0824544064
168	-37.343750	6.0386523961
169	-37.031250	4.8755843085
170	-36.718750	9.7917491578
171	-36.406250	3.7829771287
172	-36.093750	2.2776175815
173	-35.781250	2.6166767460
174	-35.468750	3.1140467622
175	-35.156250	9.1755817630
176	-34.843750	5.9197920484
177	-34.531250	3.0459856072
178	-34.218750	3.4363583398
179	-33.906250	3.1664067482
180	-33.593750	2.6065299437
181	-33.281250	2.5761136802
182	-32.968750	2.7409387655
183	-32.656250	2.4115717305
184	-32.343750	2.9282754415
185	-32.031250	2.4799360017
186	-31.718750	1.9265584211
187	-31.406250	2.9822715604
188	-31.093750	4.5017297017
189	-30.781250	5.9830213401
190	-30.468750	5.0818904803
191	-30.156250	2.5984590148
192	-29.843750	2.0395858712
193	-29.531250	2.5526106990
194	-29.218750	2.3456937305
195	-28.906250	2.0768536054
196	-28.593750	1.5470354331
197	-28.281250	1.6261856161
198	-27.968750	2.8405874711
199	-27.656250	5.6091735242
200	-27.343750	7.3296171290
201	-27.031250	5.1608987933
202	-26.718750	8.2865792956
203	-26.406250	6.0030598124
204	-26.093750	2.4161111156
205	-25.781250	8.6402915792
206	-25.468750	5.0023689928
207	-25.156250	4.3257815041
208	-24.843750	4.6831619650
209	-24.531250	5.0453095582
210	-24.218750	10.0558959949
211	-23.906250	2.6795719940
212	-23.593750	2.1557920151
213	-23.281250	2.3516842819
214	-22.968750	1.9524769326
215	-22.656250	3.9070343511
216	-22.343750	4.6573055043
217	-22.031250	3.6246152016
218	-21.718750	3.3265107157
219	-21.406250	4.8834791543
220	-21.093750	4.1103697391
221	-20.781250	6.3017325595
222	-20.468750	4.6036826104
223	-20.156250	5.2320679146
224	-19.843750	6.1115841399
225	-19.531250	6.5333374991
226	-19.218750	5.3469728103
227	-18.906250	12.5845647599
228	-18.593750	8.3712944853
229	-18.281250	5.9442045390
230	-17.968750	11.1998281999
231	-17.656250	4.5220240055
232	-17.343750	5.4481923806
233	-17.031250	9.3793350107
234	-16.718750	3.9014181370
235	-16.406250	3.1885288546
236	-16.093750	2.9259896056
237	-15.781250	2.3059563759
238	-15.468750	2.1868097138
239	-15.156250	1.9201939136
240	-14.843750	2.4211091850
241	-14.531250	2.6289333310
242	-14.218750	3.0588338284
243	-13.906250	2.9611159496
244	-13.593750	3.3589802065
245	-13.281250	2.2447106954
246	-12.968750	2.8652133526
247	-12.656250	2.9742054805
248	-12.343750	2.2942072242
249	-12.031250	2.4828779391
250	-11.718750	2.6031750582
251	-11.406250	2.8244113124
252	-11.093750	2.2905819942
253	-10.781250	2.2144571505
254	-10.468750	2.9027542684
255	-10.156250	1.9468678486
256	-9.843750	2.7285982105
257	-9.531250	2.6583331591
258	-9.218750	2.3375264167
259	-8.906250	3.1379433490
260	-8.593750	3.8412838693
261	-8.281250	7.5548403107
262	-7.968750	3.7935831156
263	-7.656250	1.9270417799
264	-7.343750	2.9409352093
265	-7.031250	2.7295467572
266	-6.718750	5.9571581430
267	-6.406250	6.0368439349
268	-6.093750	12.0471259775
269	-5.781250	2.9382649841
