epoch	t_rel_s	assoc
0	-89.843750	1.0394955244
1	-89.531250	1.2038379973
2	-89.218750	2.1376548846
3	-88.906250	2.6066060120
4	-88.593750	1.6515456964
5	-88.281250	1.2174142669
6	-87.968750	1.8583995884
7	-87.656250	4.3562532113
8	-87.343750	2.1267409546
9	-87.031250	2.4686662758
10	-86.718750	1.4581534967
11	-86.406250	1.1960008928
12	-86.093750	1.4248148777
13	-85.781250	1.1882362778
14	-85.468750	1.5705533718
15	-85.156250	1.1639677626
16	-84.843750	1.0742767048
17	-84.531250	1.9852625528
18	-84.218750	0.8417096807
19	-83.906250	1.0208899243
20	-83.593750	0.8950794806
21	-83.281250	1.1773594996
22	-82.968750	1.3452894803
23	-82.656250	1.2974950951
24	-82.343750	2.4891910134
25	-82.031250	1.3443073854
26	-81.718750	1.3537286456
27	-81.406250	1.2682444263
28	-81.093750	1.2838289382
29	-80.781250	1.5342317522
30	-80.468750	1.0891447134
31	-80.156250	1.1038788956
32	-79.843750	1.3682922163
33	-79.531250	1.6610062999
34	-79.218750	1.2531642535
35	-78.906250	0.9563097823
36	-78.593750	1.1067262849
37	-78.281250	1.2555724017
38	-77.968750	1.5647950916
39	-77.656250	1.7721204350
40	-77.343750	1.5820371417
41	-77.031250	1.0603768953
42	-76.718750	1.0521240233
43	-76.406250	1.6482181769
44	-76.093750	1.0210787802
45	-75.781250	1.0920766130
46	-75.468750	1.3276010307
47	-75.156250	2.3406585334
48	-74.843750	1.4453958696
49	-74.531250	1.5908931871
50	-74.218750	1.4635139906
51	-73.906250	1.0843679359
52	-73.593750	1.1718392433
53	-73.281250	1.0510091238
54	-72.968750	1.1948251537
55	-72.656250	2.0397430985
56	-72.343750	1.2727264810
57	-72.031250	1.3951617988
58	-71.718750	1.2207302633
59	-71.406250	2.3296589322
60	-71.093750	1.1045733480
61	-70.781250	1.0917100060
62	-70.468750	1.1285646501
63	-70.156250	1.9077967000
64	-69.843750	1.1667800787
65	-69.531250	1.1997404314
66	-69.218750	1.2266115094
67	-68.906250	2.0146692849
68	-68.593750	1.3414198738
69	-68.281250	1.2159827547
70	-67.968750	0.9487638162
71	-67.656250	0.8521375152
72	-67.343750	1.3252947632
73	-67.031250	2.3248406344
74	-66.718750	2.1328942466
75	-66.406250	1.4336492220
76	-66.093750	1.0828357727
77	-65.781250	1.0030939973
78	-65.468750	2.1245292575
79	-65.156250	1.1284473265
80	-64.843750	1.4994652888
81	-64.531250	1.2165376647
82	-64.218750	0.8166210656
83	-63.906250	0.8866305497
84	-63.593750	1.6335375122
85	-63.281250	2.6895932407
86	-62.968750	0.9008385416
87	-62.656250	1.0806318272
88	-62.343750	1.2240431080
89	-62.031250	1.6219028056
90	-61.718750	1.5470051789
91	-61.406250	2.0076671627
92	-61.093750	2.1839709840
93	-60.781250	2.4946473289
94	-60.468750	2.5242797118
95	-60.156250	2.5667608496
96	-59.843750	2.4446390522
97	-59.531250	2.2167167467
98	-59.218750	0.9960976046
99	-58.906250	1.1140792139
100	-58.593750	1.5785022454
101	-58.281250	1.1563099134
102	-57.968750	1.2082968712
103	-57.656250	0.9432810640
104	-57.343750	0.9250989443
105	-57.031250	0.9381578271
106	-56.718750	0.7869241082
107	-56.406250	0.8962259763
108	-56.093750	1.1672610590
109	-55.781250	1.9405303231
110	-55.468750	1.2694329912
111	-55.156250	1.0931073674
112	-54.843750	1.1011414794
113	-54.531250	1.2715365641
114	-54.218750	1.7469719386
115	-53.906250	1.3653732352
116	-53.593750	1.5010363943
117	-53.281250	1.1192631767
118	-52.968750	1.4658947234
119	-52.656250	1.2570778722
120	-52.343750	1.4179643063
121	-52.031250	1.2711174048
122	-51.718750	1.1464780738
123	-51.406250	1.3410504952
124	-51.093750	1.4892094748
125	-50.781250	1.4690691118
126	-50.468750	1.0750268862
127	-50.156250	1.1570538053
128	-49.843750	1.3121097162
129	-49.531250	1.1831050206
130	-49.218750	1.1746531800
131	-48.906250	2.7148814473
132	-48.593750	1.6527479719
133	-48.281250	2.1499982364
134	-47.968750	2.4233623672
135	-47.656250	1.6250813541
136	-47.343750	0.9171100165
137	-47.031250	1.1691215915
138	-46.718750	1.3273262953
139	-46.406250	1.1281241424
140	-46.093750	1.8970851617
141	-45.781250	1.6621026266
142	-45.468750	1.4438934728
143	-45.156250	2.1518520150
144	-44.843750	2.4514920921
145	-44.531250	3.0651837503
146	-44.218750	4.1054951625
147	-43.906250	5.1405502797
148	-43.593750	4.7129916342
149	-43.281250	1.9744925607
150	-42.968750	1.9607276370
151	-42.656250	1.7206854720
152	-42.343750	1.5320465582
153	-42.031250	1.3118927233
154	-41.718750	1.3516861015
155	-41.406250	1.4147385807
156	-41.093750	1.1535970422
157	-40.781250	1.2211961639
158	-40.468750	1.3782182184
159	-40.156250	1.3001801458
160	-39.843750	0.9543411801
161	-39.531250	0.8986142170
162	-39.218750	1.1262434291
163	-38.906250	1.0113525196
164	-38.593750	1.2550324297
165	-38.281250	1.8501192777
166	-37.968750	1.6502439933
167	-37.656250	1.8402009304
168	-37.343750	1.9475445398
169	-37.031250	2.0644628845
170	-36.718750	1.3636583503
171	-36.406250	1.4726566028
172	-36.093750	1.7515033204
173	-35.781250	1.8542307634
174	-35.468750	1.1345535214
175	-35.156250	1.0179922665
176	-34.843750	1.4556328762
177	-34.531250	1.9303196807
178	-34.218750	1.5991463449
179	-33.906250	4.5922810061
180	-33.593750	3.0127104736
181	-33.281250	2.7685812207
182	-32.968750	1.3167082187
183	-32.656250	0.8265004099
184	-32.343750	1.0569582116
185	-32.031250	0.9257729957
186	-31.718750	1.4435127406
187	-31.406250	1.1648888127
188	-31.093750	1.0328327017
189	-30.781250	0.8816209128
190	-30.468750	1.0756584275
191	-30.156250	1.9631317877
192	-29.843750	2.0250099036
193	-29.531250	2.0622411656
194	-29.218750	1.6319128830
