epoch	t_rel_s	assoc
0	-89.843750	0.0182403542
1	-89.531250	0.0124075635
2	-89.218750	0.0120696930
3	-88.906250	0.0177699243
4	-88.593750	0.0125242605
5	-88.281250	0.0138621249
6	-87.968750	0.0144346563
7	-87.656250	0.0125159780
8	-87.343750	0.0132866642
9	-87.031250	0.0166185909
10	-86.718750	0.0135654043
11	-86.406250	0.0138346086
12	-86.093750	0.0149778832
13	-85.781250	0.0125184952
14	-85.468750	0.0108624521
15	-85.156250	0.0127451103
16	-84.843750	0.0116216189
17	-84.531250	0.0156316291
18	-84.218750	0.0184051634
19	-83.906250	0.0151901979
20	-83.593750	0.0112163093
21	-83.281250	0.0167662947
22	-82.968750	0.0239045455
23	-82.656250	0.0275585665
24	-82.343750	0.0224512656
25	-82.031250	0.0223162377
26	-81.718750	0.0147602460
27	-81.406250	0.0220945956
28	-81.093750	0.0188172125
29	-80.781250	0.0154085518
30	-80.468750	0.0176279662
31	-80.156250	0.0233564213
32	-79.843750	0.0187398914
33	-79.531250	0.0253296805
34	-79.218750	0.0313095982
35	-78.906250	0.0187611503
36	-78.593750	0.0149194487
37	-78.281250	0.0158162474
38	-77.968750	0.0137649689
39	-77.656250	0.0141873341
40	-77.343750	0.0210280362
41	-77.031250	0.0151863632
42	-76.718750	0.0158732844
43	-76.406250	0.0263210307
44	-76.093750	0.0219513522
45	-75.781250	0.0198208779
46	-75.468750	0.0233902281
47	-75.156250	0.0236127924
48	-74.843750	0.0281073971
49	-74.531250	0.0148532828
50	-74.218750	0.0176448867
51	-73.906250	0.0316656081
52	-73.593750	0.0249714710
53	-73.281250	0.0226671167
54	-72.968750	0.0211707702
55	-72.656250	0.0203766020
56	-72.343750	0.0146200187
57	-72.031250	0.0197652974
58	-71.718750	0.0167280184
59	-71.406250	0.0208896406
60	-71.093750	0.0209817687
61	-70.781250	0.0215701880
62	-70.468750	0.0186067310
63	-70.156250	0.0171707281
64	-69.843750	0.0258935462
65	-69.531250	0.0331076509
66	-69.218750	0.0239559871
67	-68.906250	0.0370880296
68	-68.593750	0.0251426269
69	-68.281250	0.0202946981
70	-67.968750	0.0275248940
71	-67.656250	0.0183939800
72	-67.343750	0.0194007378
73	-67.031250	0.0319716649
74	-66.718750	0.0266621822
75	-66.406250	0.0198603518
76	-66.093750	0.0239694159
77	-65.781250	0.0225522560
78	-65.468750	0.0199637701
79	-65.156250	0.0223983212
80	-64.843750	0.0176861453
81	-64.531250	0.0235203520
82	-64.218750	0.0146168839
83	-63.906250	0.0135139872
84	-63.593750	0.0179084128
85	-63.281250	0.0217688228
86	-62.968750	0.0144090533
87	-62.656250	0.0186293795
88	-62.343750	0.0214237715
89	-62.031250	0.0184233107
90	-61.718750	0.0181293049
91	-61.406250	0.0154156470
92	-61.093750	0.0119381400
93	-60.781250	0.0176035328
94	-60.468750	0.0150469263
95	-60.156250	0.0146019634
96	-59.843750	0.0205127158
97	-59.531250	0.0174503972
98	-59.218750	0.0214000518
99	-58.906250	0.0300777513
100	-58.593750	0.0143819362
101	-58.281250	0.0213064100
102	-57.968750	0.0171229424
103	-57.656250	0.0173382105
104	-57.343750	0.0192718229
105	-57.031250	0.0203181105
106	-56.718750	0.0324420100
107	-56.406250	0.0194896694
108	-56.093750	0.0153414823
109	-55.781250	0.0131170903
110	-55.468750	0.0134262782
111	-55.156250	0.0099604464
112	-54.843750	0.0240090316
113	-54.531250	0.0246506567
114	-54.218750	0.0240076654
115	-53.906250	0.0124535711
116	-53.593750	0.0325913533
117	-53.281250	0.0126385788
118	-52.968750	0.0118128042
119	-52.656250	0.0103974642
120	-52.343750	0.0115661657
121	-52.031250	0.0165371908
122	-51.718750	0.0176929089
123	-51.406250	0.0125634310
124	-51.093750	0.0277786549
125	-50.781250	0.0251910096
126	-50.468750	0.0184085266
127	-50.156250	0.0289745272
128	-49.843750	0.0232135056
129	-49.531250	0.0257992519
130	-49.218750	0.0167138696
131	-48.906250	0.0194191988
132	-48.593750	0.0280137849
133	-48.281250	0.0164539215
134	-47.968750	0.0151872906
135	-47.656250	0.0170611674
136	-47.343750	0.0146784504
137	-47.031250	0.0255239713
138	-46.718750	0.0124045790
139	-46.406250	0.0134506196
140	-46.093750	0.0108565979
141	-45.781250	0.0134588520
142	-45.468750	0.0196629026
143	-45.156250	0.0277263613
144	-44.843750	0.0164404723
145	-44.531250	0.0136192229
146	-44.218750	0.0201256966
147	-43.906250	0.0124845428
148	-43.593750	0.0164760393
149	-43.281250	0.0158641587
150	-42.968750	0.0156828135
151	-42.656250	0.0152648389
152	-42.343750	0.0123054198
153	-42.031250	0.0134700378
154	-41.718750	0.0155295888
155	-41.406250	0.0116917201
156	-41.093750	0.0117068568
157	-40.781250	0.0103265607
158	-40.468750	0.0122334007
159	-40.156250	0.0118799860
160	-39.843750	0.0123621218
161	-39.531250	0.0159025977
162	-39.218750	0.0131908522
163	-38.906250	0.0136376834
164	-38.593750	0.0108631541
165	-38.281250	0.0208792892
166	-37.968750	0.0200725412
167	-37.656250	0.0353789521
168	-37.343750	0.0184389607
169	-37.031250	0.0109175523
170	-36.718750	0.0097563473
171	-36.406250	0.0182076983
172	-36.093750	0.0290133428
173	-35.781250	0.0145972715
174	-35.468750	0.0141113698
175	-35.156250	0.0149696893
176	-34.843750	0.0340145531
177	-34.531250	0.0132525881
178	-34.218750	0.0100298985
179	-33.906250	0.0115599372
180	-33.593750	0.0098888937
181	-33.281250	0.0113977820
182	-32.968750	0.0147369270
183	-32.656250	0.0186236500
184	-32.343750	0.0106006671
185	-32.031250	0.0105882275
186	-31.718750	0.0104725919
187	-31.406250	0.0145871687
188	-31.093750	0.0297409758
189	-30.781250	0.0137060169
190	-30.468750	0.0118484673
191	-30.156250	0.0138710367
192	-29.843750	0.0150087493
193	-29.531250	0.0129219442
194	-29.218750	0.0103119708
195	-28.906250	0.0109171532
196	-28.593750	0.0118058949
197	-28.281250	0.0104458672
198	-27.968750	0.0123052071
199	-27.656250	0.0107859619
200	-27.343750	0.0116365932
201	-27.031250	0.0085603448
202	-26.718750	0.0095453206
203	-26.406250	0.0103851645
204	-26.093750	0.0085442455
205	-25.781250	0.0099204149
206	-25.468750	0.0121047244
207	-25.156250	0.0113455160
208	-24.843750	0.0086242744
209	-24.531250	0.0085523662
210	-24.218750	0.0089537948
211	-23.906250	0.0073670046
212	-23.593750	0.0084559565
213	-23.281250	0.0084443891
214	-22.968750	0.0096758859
215	-22.656250	0.0089962196
216	-22.343750	0.0099545892
217	-22.031250	0.0090506796
218	-21.718750	0.0090808896
219	-21.406250	0.0083608545
220	-21.093750	0.0123440521
221	-20.781250	0.0201747987
222	-20.468750	0.0235269284
223	-20.156250	0.0136765475
224	-19.843750	0.0140989659
225	-19.531250	0.0153744944
226	-19.218750	0.0112391430
227	-18.906250	0.0218089485
228	-18.593750	0.0112897502
229	-18.281250	0.0091093076
230	-17.968750	0.0085350985
231	-17.656250	0.0080012140
232	-17.343750	0.0083659231
233	-17.031250	0.0093561821
234	-16.718750	0.0099335704
235	-16.406250	0.0097626849
236	-16.093750	0.0123208901
237	-15.781250	0.0090161842
238	-15.468750	0.0263862050
239	-15.156250	0.0191977323
240	-14.843750	0.0192438222
241	-14.531250	0.0112243704
242	-14.218750	0.0111689274
243	-13.906250	0.0101900747
244	-13.593750	0.0130960978
245	-13.281250	0.0094483676
246	-12.968750	0.0102891658
247	-12.656250	0.0096251471
248	-12.343750	0.0269569619
249	-12.031250	0.0163745865
250	-11.718750	0.0119368759
251	-11.406250	0.0096374647
252	-11.093750	0.0102240309
253	-10.781250	0.0102791284
254	-10.468750	0.0111240484
255	-10.156250	0.0091638233
256	-9.843750	0.0100384878
257	-9.531250	0.0112854349
258	-9.218750	0.0095805911
259	-8.906250	0.0137738194
260	-8.593750	0.0271376866
261	-8.281250	0.0096879695
262	-7.968750	0.0087614789
263	-7.656250	0.0112381340
264	-7.343750	0.0096334739
265	-7.031250	0.0156595143
266	-6.718750	0.0224235432
267	-6.406250	0.0128755002
268	-6.093750	0.0293722043
269	-5.781250	0.0173532637
270	-5.468750	0.0139654030
271	-5.156250	0.0112668553
272	-4.843750	0.0106011650
273	-4.531250	0.0099930175
274	-4.218750	0.0099410871
275	-3.906250	0.0123203397
276	-3.593750	0.0124867911
277	-3.281250	0.0141652976
278	-2.968750	0.0093258545
279	-2.656250	0.0153956628
280	-2.343750	0.0101661883
281	-2.031250	0.0120613644
282	-1.718750	0.0135114687
283	-1.406250	0.0099524681
284	-1.093750	0.0114619712
285	-0.781250	0.0141527905
286	-0.468750	0.0217737203
287	-0.156250	0.0193151817
288	0.156250	0.0157561685
289	0.468750	0.0165562159
290	0.781250	0.0151736990
291	1.093750	0.0138971174
292	1.406250	0.0134163202
293	1.718750	0.0160769488
294	2.031250	0.0141551674
295	2.343750	0.0132596834
296	2.656250	0.0160401134
297	2.968750	0.0139702445
298	3.281250	0.0145305260
299	3.593750	0.0190393799
300	3.906250	0.0108198629
301	4.218750	0.0156696151
302	4.531250	0.0128225166
303	4.843750	0.0121635571
304	5.156250	0.0173883808
305	5.468750	0.0220848681
306	5.781250	0.0176581777
307	6.093750	0.0163314054
308	6.406250	0.0165170945
309	6.718750	0.0159871553
310	7.031250	0.0181102638
311	7.343750	0.0191042790
312	7.656250	0.0159841653
313	7.968750	0.0150162560
314	8.281250	0.0264039798
315	8.593750	0.0211915832
316	8.906250	0.0236377496
317	9.218750	0.0218108656
318	9.531250	0.0222701031
319	9.843750	0.0178624788
320	10.156250	0.0205755607
321	10.468750	0.0253852446
322	10.781250	0.0186476972
323	11.093750	0.0191895598
324	11.406250	0.0364432036
325	11.718750	0.0224765204
326	12.031250	0.0174932729
327	12.343750	0.0168939282
328	12.656250	0.0161351049
329	12.968750	0.0218802711
330	13.281250	0.0256770973
331	13.593750	0.0197522218
332	13.906250	0.0111448552
333	14.218750	0.0190658885
334	14.531250	0.0223912039
335	14.843750	0.0295824597
336	15.156250	0.0162797313
337	15.468750	0.0184451746
338	15.781250	0.0171426142
339	16.093750	0.0174368707
340	16.406250	0.0167675262
341	16.718750	0.0147590627
342	17.031250	0.0159205921
343	17.343750	0.0159453287
344	17.656250	0.0151938852
345	17.968750	0.0139302163
346	18.281250	0.0175707392
347	18.593750	0.0208166886
348	18.906250	0.0198529762
349	19.218750	0.0188997182
