epoch	t_rel_s	assoc
0	-89.843750	0.0173129329
1	-89.531250	0.0347268761
2	-89.218750	0.0278208544
3	-88.906250	0.0156408188
4	-88.593750	0.0494362774
5	-88.281250	0.0499989359
6	-87.968750	0.0484527830
7	-87.656250	0.0566695180
8	-87.343750	0.0397936511
9	-87.031250	0.0517428697
10	-86.718750	0.0365883662
11	-86.406250	0.0253458512
12	-86.093750	0.0260174018
13	-85.781250	0.0285892477
14	-85.468750	0.0264441879
15	-85.156250	0.0274388915
16	-84.843750	0.0338505056
17	-84.531250	0.0399270231
18	-84.218750	0.0649738116
19	-83.906250	0.0590315003
20	-83.593750	0.0476966754
21	-83.281250	0.0571231960
22	-82.968750	0.0376763278
23	-82.656250	0.0564664189
24	-82.343750	0.0407603650
25	-82.031250	0.0257700437
26	-81.718750	0.0191144770
27	-81.406250	0.0196830922
28	-81.093750	0.0442188566
29	-80.781250	0.0348858111
30	-80.468750	0.0115230707
31	-80.156250	0.0142521799
32	-79.843750	0.0402707796
33	-79.531250	0.0342005222
34	-79.218750	0.0273309868
35	-78.906250	0.0155458933
36	-78.593750	0.0257514883
37	-78.281250	0.0177172425
38	-77.968750	0.0599479856
39	-77.656250	0.0195477229
40	-77.343750	0.0241721843
41	-77.031250	0.0150500801
42	-76.718750	0.0218691102
43	-76.406250	0.0196054791
44	-76.093750	0.0221909487
45	-75.781250	0.0175114583
46	-75.468750	0.0149438152
47	-75.156250	0.0154017057
48	-74.843750	0.0162782683
49	-74.531250	0.0175299590
50	-74.218750	0.0140641947
51	-73.906250	0.0514898073
52	-73.593750	0.0345666642
53	-73.281250	0.0223846678
54	-72.968750	0.0150597852
55	-72.656250	0.0352786772
56	-72.343750	0.0180043910
57	-72.031250	0.0181222224
58	-71.718750	0.0330607065
59	-71.406250	0.0208310248
60	-71.093750	0.0219324685
61	-70.781250	0.0193374089
62	-70.468750	0.0203728552
63	-70.156250	0.0124082913
64	-69.843750	0.0144990593
65	-69.531250	0.0112874066
66	-69.218750	0.0133952183
67	-68.906250	0.0167489055
68	-68.593750	0.0112319847
69	-68.281250	0.0122335890
70	-67.968750	0.0251966229
71	-67.656250	0.0494744093
72	-67.343750	0.0428903680
73	-67.031250	0.0350155702
74	-66.718750	0.0280601220
75	-66.406250	0.0233576967
76	-66.093750	0.0225392823
77	-65.781250	0.0203863455
78	-65.468750	0.0332702646
79	-65.156250	0.0253530832
80	-64.843750	0.0222289413
81	-64.531250	0.0224579746
82	-64.218750	0.0243967433
83	-63.906250	0.0214148902
84	-63.593750	0.0201206810
85	-63.281250	0.0217122111
86	-62.968750	0.0207402984
87	-62.656250	0.0189641332
88	-62.343750	0.0298300093
89	-62.031250	0.0142610426
90	-61.718750	0.0148681175
91	-61.406250	0.0152938617
92	-61.093750	0.0252090960
93	-60.781250	0.0240910055
94	-60.468750	0.0250458223
95	-60.156250	0.0652486108
96	-59.843750	0.0498789029
97	-59.531250	0.0515874472
98	-59.218750	0.0607842279
99	-58.906250	0.0358090842
100	-58.593750	0.0374832385
101	-58.281250	0.0296850533
102	-57.968750	0.0297356948
103	-57.656250	0.0259519358
104	-57.343750	0.0251522889
105	-57.031250	0.0237054586
106	-56.718750	0.0194381618
107	-56.406250	0.0201432806
108	-56.093750	0.0288181874
109	-55.781250	0.0473900205
110	-55.468750	0.0233827855
111	-55.156250	0.0174944669
112	-54.843750	0.0141748834
113	-54.531250	0.0174863313
114	-54.218750	0.0176732442
115	-53.906250	0.0413108468
116	-53.593750	0.0333134465
117	-53.281250	0.0140696689
118	-52.968750	0.0157641594
119	-52.656250	0.0163939292
120	-52.343750	0.0204333734
121	-52.031250	0.0141125855
122	-51.718750	0.0170550998
123	-51.406250	0.0171746400
124	-51.093750	0.0151214718
125	-50.781250	0.0429722675
126	-50.468750	0.0495818712
127	-50.156250	0.0452908854
128	-49.843750	0.0461980560
129	-49.531250	0.0286424602
130	-49.218750	0.0233211980
131	-48.906250	0.0177586980
132	-48.593750	0.0506395206
133	-48.281250	0.0270780497
134	-47.968750	0.0357730059
135	-47.656250	0.0354514642
136	-47.343750	0.0117747226
137	-47.031250	0.0131572916
138	-46.718750	0.0152754841
139	-46.406250	0.0145993823
140	-46.093750	0.0190559862
141	-45.781250	0.0179472833
142	-45.468750	0.0136415040
143	-45.156250	0.0168189205
