epoch	t_rel_s	assoc
0	-89.843750	0.0104806782
1	-89.531250	0.0113239599
2	-89.218750	0.0129219271
3	-88.906250	0.0122118813
4	-88.593750	0.0109458431
5	-88.281250	0.0173312004
6	-87.968750	0.0208345633
7	-87.656250	0.0098470126
8	-87.343750	0.0261989498
9	-87.031250	0.0262099409
10	-86.718750	0.0141442713
11	-86.406250	0.0191403065
12	-86.093750	0.0130267901
13	-85.781250	0.0208748329
14	-85.468750	0.0205621018
15	-85.156250	0.0297539482
16	-84.843750	0.0331960900
17	-84.531250	0.0188545915
18	-84.218750	0.0163400152
19	-83.906250	0.0128582234
20	-83.593750	0.0118690181
21	-83.281250	0.0124722899
22	-82.968750	0.0138384670
23	-82.656250	0.0120724900
24	-82.343750	0.0096726840
25	-82.031250	0.0212724268
26	-81.718750	0.0096631520
27	-81.406250	0.0098736985
28	-81.093750	0.0270262271
29	-80.781250	0.0217856290
30	-80.468750	0.0209465346
31	-80.156250	0.0131137526
32	-79.843750	0.0144256726
33	-79.531250	0.0124995545
34	-79.218750	0.0121638056
35	-78.906250	0.0134788393
36	-78.593750	0.0121073815
37	-78.281250	0.0109582608
38	-77.968750	0.0102003675
39	-77.656250	0.0138055869
40	-77.343750	0.0376651194
41	-77.031250	0.0146241680
42	-76.718750	0.0277013891
43	-76.406250	0.0137457449
44	-76.093750	0.0112230965
45	-75.781250	0.0188806746
46	-75.468750	0.0102585560
47	-75.156250	0.0125045823
48	-74.843750	0.0131665984
49	-74.531250	0.0146923336
50	-74.218750	0.0126354671
51	-73.906250	0.0325431754
52	-73.593750	0.0228780849
53	-73.281250	0.0355681568
54	-72.968750	0.0172872630
55	-72.656250	0.0174514063
56	-72.343750	0.0115046721
57	-72.031250	0.0122619320
58	-71.718750	0.0138624186
59	-71.406250	0.0103159867
60	-71.093750	0.0111112365
61	-70.781250	0.0165975532
62	-70.468750	0.0105473263
63	-70.156250	0.0101820513
64	-69.843750	0.0111378357
65	-69.531250	0.0136902462
66	-69.218750	0.0099196120
67	-68.906250	0.0262635209
68	-68.593750	0.0163412600
69	-68.281250	0.0270551381
70	-67.968750	0.0210318347
71	-67.656250	0.0187155847
72	-67.343750	0.0356856962
73	-67.031250	0.0275208272
74	-66.718750	0.0159387036
75	-66.406250	0.0146977298
76	-66.093750	0.0148402497
77	-65.781250	0.0137718948
78	-65.468750	0.0192507883
79	-65.156250	0.0152774102
80	-64.843750	0.0136445894
81	-64.531250	0.0268525738
82	-64.218750	0.0220665142
83	-63.906250	0.0381405572
84	-63.593750	0.0227067904
85	-63.281250	0.0136446961
86	-62.968750	0.0139656239
87	-62.656250	0.0138751928
88	-62.343750	0.0119288784
89	-62.031250	0.0188087487
90	-61.718750	0.0188346865
91	-61.406250	0.0125002259
92	-61.093750	0.0175106680
93	-60.781250	0.0098486913
94	-60.468750	0.0244076728
95	-60.156250	0.0125192227
96	-59.843750	0.0105545520
97	-59.531250	0.0128646102
98	-59.218750	0.0126428575
99	-58.906250	0.0113607201
100	-58.593750	0.0374681397
101	-58.281250	0.0308425261
102	-57.968750	0.0184867431
103	-57.656250	0.0156996386
104	-57.343750	0.0168812918
105	-57.031250	0.0134318007
106	-56.718750	0.0122501087
107	-56.406250	0.0151408193
108	-56.093750	0.0146452016
109	-55.781250	0.0245074206
110	-55.468750	0.0129571965
111	-55.156250	0.0136785114
112	-54.843750	0.0280509078
113	-54.531250	0.0244095377
114	-54.218750	0.0121360639
115	-53.906250	0.0102029931
116	-53.593750	0.0151942627
117	-53.281250	0.0122814184
118	-52.968750	0.0205457639
119	-52.656250	0.0171214690
120	-52.343750	0.0169374263
121	-52.031250	0.0157624108
122	-51.718750	0.0404720968
123	-51.406250	0.0305803374
124	-51.093750	0.0155570825
125	-50.781250	0.0214611028
126	-50.468750	0.0167608112
127	-50.156250	0.0139782533
128	-49.843750	0.0160416607
129	-49.531250	0.0224467046
130	-49.218750	0.0136060722
131	-48.906250	0.0192131663
132	-48.593750	0.0199350887
133	-48.281250	0.0188350266
134	-47.968750	0.0155189289
135	-47.656250	0.0370177065
136	-47.343750	0.0270748876
137	-47.031250	0.0344258849
138	-46.718750	0.0239890001
139	-46.406250	0.0242791908
140	-46.093750	0.0204833682
141	-45.781250	0.0190991126
142	-45.468750	0.0108325889
143	-45.156250	0.0225464068
144	-44.843750	0.0406197768
145	-44.531250	0.0370887907
146	-44.218750	0.0269191717
147	-43.906250	0.0155304069
148	-43.593750	0.0162348397
149	-43.281250	0.0301268011
150	-42.968750	0.0307968919
151	-42.656250	0.0249615914
152	-42.343750	0.0120838237
153	-42.031250	0.0146963393
154	-41.718750	0.0117950661
155	-41.406250	0.0139589977
156	-41.093750	0.0292772036
157	-40.781250	0.0166363732
158	-40.468750	0.0126160640
159	-40.156250	0.0122317115
160	-39.843750	0.0112789798
161	-39.531250	0.0196938542
162	-39.218750	0.0105122331
163	-38.906250	0.0181833301
164	-38.593750	0.0303795813
165	-38.281250	0.0181017837
166	-37.968750	0.0100025796
167	-37.656250	0.0129210923
168	-37.343750	0.0114993797
169	-37.031250	0.0192399917
170	-36.718750	0.0192507479
171	-36.406250	0.0145710334
172	-36.093750	0.0222769051
173	-35.781250	0.0106147987
174	-35.468750	0.0199229474
175	-35.156250	0.0220762585
176	-34.843750	0.0318830688
177	-34.531250	0.0369401423
178	-34.218750	0.0193295925
179	-33.906250	0.0122706781
180	-33.593750	0.0095225341
181	-33.281250	0.0135346743
182	-32.968750	0.0191549595
183	-32.656250	0.0122445649
184	-32.343750	0.0124061410
185	-32.031250	0.0288266100
186	-31.718750	0.0115789407
187	-31.406250	0.0103532969
188	-31.093750	0.0323362006
189	-30.781250	0.0419407691
190	-30.468750	0.0345230023
191	-30.156250	0.0178516300
192	-29.843750	0.0127351140
193	-29.531250	0.0142018843
194	-29.218750	0.0144038938
195	-28.906250	0.0228507726
196	-28.593750	0.0107879355
197	-28.281250	0.0128687985
198	-27.968750	0.0164420536
199	-27.656250	0.0220810695
200	-27.343750	0.0186617093
201	-27.031250	0.0112292501
202	-26.718750	0.0242905108
203	-26.406250	0.0095851493
204	-26.093750	0.0125169501
205	-25.781250	0.0149110114
206	-25.468750	0.0269271190
207	-25.156250	0.0112321098
208	-24.843750	0.0104993488
209	-24.531250	0.0178676453
210	-24.218750	0.0117517577
211	-23.906250	0.0322127702
212	-23.593750	0.0178134080
213	-23.281250	0.0136526755
214	-22.968750	0.0142472163
215	-22.656250	0.0166030249
216	-22.343750	0.0135584718
217	-22.031250	0.0127403576
218	-21.718750	0.0128764843
219	-21.406250	0.0217156917
