epoch	t_rel_s	assoc
0	-89.843750	3.2011658186
1	-89.531250	2.8081277337
2	-89.218750	3.3581369913
3	-88.906250	1.8358660174
4	-88.593750	4.1683304386
5	-88.281250	4.0078536529
6	-87.968750	5.2461469173
7	-87.656250	4.6903905193
8	-87.343750	3.4275488141
9	-87.031250	2.3390477864
10	-86.718750	1.2752601357
11	-86.406250	1.5156215110
12	-86.093750	2.0452987190
13	-85.781250	3.3874808724
14	-85.468750	2.4350649694
15	-85.156250	1.7992848374
16	-84.843750	1.0165751599
17	-84.531250	1.5732888318
18	-84.218750	1.1806192485
19	-83.906250	0.9461394638
20	-83.593750	1.6524415969
21	-83.281250	2.0348652374
22	-82.968750	1.9995239958
23	-82.656250	2.1263533660
24	-82.343750	2.5984067148
25	-82.031250	2.7905992504
26	-81.718750	4.2292209813
27	-81.406250	2.8593317710
28	-81.093750	1.8470020374
29	-80.781250	3.2991302059
30	-80.468750	2.6413977903
31	-80.156250	2.4677871332
32	-79.843750	2.1478313397
33	-79.531250	2.5962277374
34	-79.218750	2.2676683861
35	-78.906250	3.3218601276
36	-78.593750	2.9645280982
37	-78.281250	2.5868712643
38	-77.968750	1.9872247564
39	-77.656250	1.8297839004
40	-77.343750	3.1629528255
41	-77.031250	2.5087160015
42	-76.718750	1.0725157042
43	-76.406250	1.9101863478
44	-76.093750	2.3380110460
45	-75.781250	2.4585701665
46	-75.468750	1.6575588924
47	-75.156250	1.4417882297
48	-74.843750	2.2175508003
49	-74.531250	1.0632487377
50	-74.218750	2.4778205932
51	-73.906250	2.5805273167
52	-73.593750	1.6041588286
53	-73.281250	1.3072884910
54	-72.968750	3.2292573948
55	-72.656250	2.7241163467
56	-72.343750	1.6030694832
57	-72.031250	1.5943332815
58	-71.718750	1.3289295818
59	-71.406250	1.2810559922
60	-71.093750	1.1486863927
61	-70.781250	1.5601809503
62	-70.468750	1.4043939984
63	-70.156250	1.6663698869
64	-69.843750	1.6565485203
65	-69.531250	1.2470672059
66	-69.218750	1.8469907346
67	-68.906250	2.5101736985
68	-68.593750	1.6506402853
69	-68.281250	1.2112619922
70	-67.968750	1.7148246002
71	-67.656250	1.1495193962
72	-67.343750	1.7359087399
73	-67.031250	1.2548151553
74	-66.718750	1.2509513489
75	-66.406250	1.0819744350
76	-66.093750	1.6237170489
77	-65.781250	1.6950670576
78	-65.468750	1.3347781278
79	-65.156250	1.5247666645
80	-64.843750	4.1074015009
81	-64.531250	4.9676972986
82	-64.218750	3.7582386553
83	-63.906250	4.0230177898
84	-63.593750	2.8044926007
85	-63.281250	4.2362752382
86	-62.968750	2.7697056179
87	-62.656250	2.5287269202
88	-62.343750	2.8230994455
89	-62.031250	2.9650552863
90	-61.718750	7.6774254425
91	-61.406250	4.6988829639
92	-61.093750	5.7881306407
93	-60.781250	5.1601971009
94	-60.468750	4.1442534038
95	-60.156250	3.7922297770
96	-59.843750	5.3783787098
97	-59.531250	4.9352031083
98	-59.218750	4.6782923707
99	-58.906250	4.5591158605
100	-58.593750	3.7787271856
101	-58.281250	2.7088259983
102	-57.968750	2.1338218151
103	-57.656250	2.0096864378
104	-57.343750	1.5985644354
105	-57.031250	2.2794135132
106	-56.718750	3.9241430842
107	-56.406250	1.9671585871
108	-56.093750	1.2320008119
109	-55.781250	1.3270817955
110	-55.468750	2.3769988629
111	-55.156250	2.9233773487
112	-54.843750	2.5131744309
113	-54.531250	2.0692537258
114	-54.218750	2.0472769534
115	-53.906250	4.2345278211
116	-53.593750	1.9078103110
117	-53.281250	1.9561484928
118	-52.968750	1.8571721849
119	-52.656250	1.3394496294
120	-52.343750	2.5979397634
121	-52.031250	2.6790799703
122	-51.718750	1.7425696429
123	-51.406250	2.3574659415
124	-51.093750	2.2740560904
125	-50.781250	1.1179183054
126	-50.468750	1.4869629247
127	-50.156250	1.1033102718
128	-49.843750	1.0358287963
129	-49.531250	1.1330747348
130	-49.218750	1.6819701048
131	-48.906250	1.1370597914
132	-48.593750	2.2232831183
133	-48.281250	1.8094282838
134	-47.968750	2.6983951602
135	-47.656250	2.9868371893
136	-47.343750	3.3768568852
137	-47.031250	1.3460931267
138	-46.718750	1.1794658174
139	-46.406250	1.3465598649
140	-46.093750	1.2604110937
141	-45.781250	1.0481471172
142	-45.468750	2.8093430452
143	-45.156250	2.0279005940
144	-44.843750	1.5586142741
145	-44.531250	1.8810190198
146	-44.218750	1.4309552113
147	-43.906250	1.6116001194
148	-43.593750	1.7381982451
149	-43.281250	1.8686999195
150	-42.968750	4.2679954156
151	-42.656250	2.7867612749
152	-42.343750	1.1476690124
153	-42.031250	2.5243792990
154	-41.718750	1.7716912851
155	-41.406250	2.0730962487
156	-41.093750	1.1318518068
157	-40.781250	1.5597282622
158	-40.468750	1.3616117622
159	-40.156250	3.7717889438
160	-39.843750	1.6302079398
161	-39.531250	1.3748186517
162	-39.218750	1.3064907468
163	-38.906250	1.9949303084
164	-38.593750	2.0141403903
165	-38.281250	1.5113182235
166	-37.968750	2.9740469743
167	-37.656250	1.9149374636
168	-37.343750	3.4184631504
169	-37.031250	1.5044772918
170	-36.718750	2.8245228045
171	-36.406250	2.1701604658
172	-36.093750	2.9284855694
173	-35.781250	3.7418810917
174	-35.468750	2.1993398325
175	-35.156250	2.0339683457
176	-34.843750	1.9579381501
177	-34.531250	3.6303540458
178	-34.218750	2.9359230793
179	-33.906250	2.6652905558
180	-33.593750	2.6550250764
181	-33.281250	2.7601246025
182	-32.968750	1.6799416786
183	-32.656250	1.6251548218
184	-32.343750	1.5201653680
185	-32.031250	1.3789609567
186	-31.718750	3.4508304885
187	-31.406250	2.0518451827
188	-31.093750	1.3915452283
189	-30.781250	2.3949875972
190	-30.468750	4.4875946466
191	-30.156250	1.6511101362
192	-29.843750	1.7196792267
193	-29.531250	1.5874647739
194	-29.218750	2.9685034884
195	-28.906250	5.0069426201
196	-28.593750	2.9433444913
197	-28.281250	4.4598103243
198	-27.968750	3.1299018202
199	-27.656250	1.2331530220
200	-27.343750	2.0301546656
201	-27.031250	3.4093319961
202	-26.718750	1.3283682133
203	-26.406250	1.3257127111
204	-26.093750	2.3946853105
205	-25.781250	2.8757722286
206	-25.468750	2.6043799853
