epoch	t_rel_s	assoc
0	-89.843750	1.8970039208
1	-89.531250	1.6804958480
2	-89.218750	1.3458697816
3	-88.906250	2.1734178103
4	-88.593750	1.6931301604
5	-88.281250	1.4975645509
6	-87.968750	1.3271454427
7	-87.656250	1.4164700582
8	-87.343750	1.0851261875
9	-87.031250	1.2248205207
10	-86.718750	1.6104219282
11	-86.406250	1.7468724140
12	-86.093750	1.9778679260
13	-85.781250	1.1315286861
14	-85.468750	1.2546271618
15	-85.156250	0.9734542807
16	-84.843750	1.3328369918
17	-84.531250	1.8670225395
18	-84.218750	1.6383822778
19	-83.906250	1.2803992798
20	-83.593750	1.2450743883
21	-83.281250	1.4761083696
22	-82.968750	1.8673741820
23	-82.656250	1.5701766383
24	-82.343750	1.9368131380
25	-82.031250	2.0243570982
26	-81.718750	2.2222038846
27	-81.406250	5.7607271135
28	-81.093750	2.6389544284
29	-80.781250	1.3789537455
30	-80.468750	2.5105654659
31	-80.156250	1.1917265291
32	-79.843750	1.0269308267
33	-79.531250	2.1860846683
34	-79.218750	2.0418361540
35	-78.906250	1.6571660322
36	-78.593750	1.5218978618
37	-78.281250	1.6397791081
38	-77.968750	1.9475849857
39	-77.656250	1.6973535356
40	-77.343750	1.4488142736
41	-77.031250	1.4009446481
42	-76.718750	1.2410994284
43	-76.406250	1.0104135429
44	-76.093750	2.1216527047
45	-75.781250	1.8655067551
46	-75.468750	2.2304772340
47	-75.156250	2.2009405526
48	-74.843750	1.5710477605
49	-74.531250	1.8621979267
50	-74.218750	2.0901764425
51	-73.906250	6.8722880314
52	-73.593750	2.3387978556
53	-73.281250	2.4410262805
54	-72.968750	3.3702835951
55	-72.656250	3.0647803964
56	-72.343750	2.5393318280
57	-72.031250	4.3500034223
58	-71.718750	1.3119477485
59	-71.406250	2.0467478894
60	-71.093750	1.6603665895
61	-70.781250	4.0833818600
62	-70.468750	2.1293541116
63	-70.156250	2.3528977428
64	-69.843750	4.3442672842
65	-69.531250	2.0179094403
66	-69.218750	2.0443887174
67	-68.906250	2.1236032202
68	-68.593750	1.8827250374
69	-68.281250	1.9599179571
