epoch	t_rel_s	assoc
0	-89.843750	4.3489128506
1	-89.531250	4.6356538887
2	-89.218750	4.8059873468
3	-88.906250	4.2533765875
4	-88.593750	3.3704479887
5	-88.281250	2.7094018509
6	-87.968750	2.0571744775
7	-87.656250	1.5381363031
8	-87.343750	1.9382666472
9	-87.031250	1.6788620785
10	-86.718750	1.3440736919
11	-86.406250	1.2706454433
12	-86.093750	1.4529523840
13	-85.781250	1.3727021392
14	-85.468750	1.2773984630
15	-85.156250	1.9751812166
16	-84.843750	3.0543343035
17	-84.531250	1.2815084817
18	-84.218750	1.1935949663
19	-83.906250	1.1998784443
20	-83.593750	1.1600254163
21	-83.281250	1.4476791720
22	-82.968750	1.9270271756
23	-82.656250	3.5221083896
24	-82.343750	2.8928686816
25	-82.031250	2.3555285483
26	-81.718750	1.5901702495
27	-81.406250	1.2941504885
28	-81.093750	1.2132483700
29	-80.781250	1.2432770766
30	-80.468750	1.2617472493
31	-80.156250	1.9360248410
32	-79.843750	3.0387358301
33	-79.531250	2.9793580899
34	-79.218750	4.7795226445
35	-78.906250	5.1306751448
36	-78.593750	4.3380081922
37	-78.281250	3.6327113275
38	-77.968750	3.3613839069
39	-77.656250	3.0692189785
40	-77.343750	2.9707676995
41	-77.031250	3.3683399638
42	-76.718750	2.7556915553
43	-76.406250	2.3767947703
44	-76.093750	1.9246215745
45	-75.781250	1.4599311633
46	-75.468750	1.1366898487
47	-75.156250	1.2715901415
48	-74.843750	1.2465045285
49	-74.531250	1.2474926651
50	-74.218750	1.7102581027
51	-73.906250	1.5433119679
52	-73.593750	1.6082043977
53	-73.281250	1.5217547296
54	-72.968750	1.0526695758
55	-72.656250	1.4256427043
56	-72.343750	1.1548706637
57	-72.031250	1.3999255311
58	-71.718750	1.9856392709
59	-71.406250	2.4066575010
60	-71.093750	1.2052201652
61	-70.781250	1.5747457531
62	-70.468750	1.1680665183
63	-70.156250	0.8772166790
64	-69.843750	1.2557520607
65	-69.531250	1.6083989684
66	-69.218750	1.4771958324
67	-68.906250	1.4788775217
68	-68.593750	1.1552593196
69	-68.281250	1.0509261139
70	-67.968750	1.1672708679
71	-67.656250	2.1557214816
72	-67.343750	1.4356311087
73	-67.031250	1.1429071545
74	-66.718750	1.1532911316
75	-66.406250	1.3596575461
76	-66.093750	1.6755684860
77	-65.781250	1.2358742415
78	-65.468750	1.2484586475
79	-65.156250	0.9515883111
80	-64.843750	0.9973440856
81	-64.531250	1.0671543403
82	-64.218750	1.4135922158
83	-63.906250	1.5180533155
84	-63.593750	0.8902730394
85	-63.281250	1.1756510739
86	-62.968750	1.2990136020
87	-62.656250	1.3496402531
88	-62.343750	1.0956001055
89	-62.031250	1.1749340667
90	-61.718750	1.2030862931
91	-61.406250	1.1973070702
92	-61.093750	2.2092994420
93	-60.781250	3.7555115765
94	-60.468750	2.1486340746
95	-60.156250	2.4777835585
96	-59.843750	1.9738836776
97	-59.531250	1.6081735941
98	-59.218750	1.5717228710
99	-58.906250	1.6550677051
100	-58.593750	1.4048177788
101	-58.281250	1.3740672845
102	-57.968750	1.4716894283
103	-57.656250	1.4815322239
104	-57.343750	1.2318769498
105	-57.031250	2.7304334361
106	-56.718750	2.2689393576
107	-56.406250	1.3496254831
108	-56.093750	1.5872340402
109	-55.781250	1.4334808425
110	-55.468750	1.3421056625
111	-55.156250	1.2918503818
112	-54.843750	1.7475232958
113	-54.531250	2.5414368283
114	-54.218750	1.9175029931
115	-53.906250	1.9422296949
116	-53.593750	1.8273156318
117	-53.281250	1.5438882876
118	-52.968750	1.6483040088
119	-52.656250	1.5441804019
120	-52.343750	1.4098398465
121	-52.031250	1.4963531598
122	-51.718750	1.5688548636
123	-51.406250	1.8733935748
124	-51.093750	1.7968529834
125	-50.781250	1.5017578556
126	-50.468750	1.5648485844
127	-50.156250	1.4311606458
128	-49.843750	2.5198121143
129	-49.531250	1.9930327410
130	-49.218750	1.9480538307
131	-48.906250	1.3794270908
132	-48.593750	1.3956428994
133	-48.281250	1.4086977371
134	-47.968750	1.1228534845
135	-47.656250	1.3184142085
136	-47.343750	1.1841341735
137	-47.031250	1.5282510571
138	-46.718750	6.5149187876
139	-46.406250	6.7087252492
140	-46.093750	5.4375422495
141	-45.781250	4.6659842832
142	-45.468750	3.8323157411
143	-45.156250	3.3703368648
144	-44.843750	2.9164924049
145	-44.531250	2.6903078314
146	-44.218750	2.7518088180
147	-43.906250	2.8399008758
148	-43.593750	2.3693209891
149	-43.281250	2.2450610485
150	-42.968750	3.0185508567
151	-42.656250	4.5392932045
152	-42.343750	3.2071305108
153	-42.031250	2.7326012335
154	-41.718750	1.6623871423
155	-41.406250	1.4545631014
156	-41.093750	1.2610519854
157	-40.781250	1.7688393036
158	-40.468750	1.6125912948
159	-40.156250	1.4201275540
160	-39.843750	1.5319974454
161	-39.531250	1.8604091550
162	-39.218750	1.4121283148
163	-38.906250	1.6584278508
164	-38.593750	1.8303782000
165	-38.281250	3.4771706239
166	-37.968750	1.9501281572
167	-37.656250	1.9469719969
168	-37.343750	1.8203235003
169	-37.031250	3.0752413902
170	-36.718750	2.3337667925
171	-36.406250	2.0943607884
172	-36.093750	1.7314057017
173	-35.781250	1.7647394704
174	-35.468750	2.8909054343
175	-35.156250	3.1383775926
176	-34.843750	2.6645405840
177	-34.531250	2.4596398655
178	-34.218750	3.2257608550
179	-33.906250	2.4976190673
180	-33.593750	1.9828486461
181	-33.281250	2.3418693888
182	-32.968750	2.5239947459
183	-32.656250	2.6726695555
184	-32.343750	2.6548681044
185	-32.031250	2.7053732795
186	-31.718750	2.0737197210
187	-31.406250	3.1896720446
188	-31.093750	2.7448786720
189	-30.781250	2.3296116808
190	-30.468750	2.2965413244
191	-30.156250	2.6495125631
192	-29.843750	2.2390252786
193	-29.531250	2.7098386194
194	-29.218750	2.6759895801
195	-28.906250	2.7161586271
196	-28.593750	2.6208426906
197	-28.281250	2.5154899157
198	-27.968750	2.6088490046
199	-27.656250	1.6107555722
200	-27.343750	2.1468640301
201	-27.031250	2.1411088463
202	-26.718750	1.2937983471
203	-26.406250	1.0329407791
204	-26.093750	1.1885477681
205	-25.781250	1.2603763764
206	-25.468750	0.8331058332
207	-25.156250	1.1713143760
208	-24.843750	1.2126863619
209	-24.531250	1.1864892533
210	-24.218750	1.3149663952
211	-23.906250	1.2095521533
212	-23.593750	1.3575449262
213	-23.281250	1.0116726331
214	-22.968750	0.9982008970
215	-22.656250	1.1306038895
216	-22.343750	1.0601108661
217	-22.031250	1.4241754855
218	-21.718750	1.1791892881
219	-21.406250	1.0459272595
220	-21.093750	1.3149175238
221	-20.781250	1.2311138216
222	-20.468750	1.0836293896
223	-20.156250	1.1335092659
224	-19.843750	1.2874798568
225	-19.531250	1.3531397977
226	-19.218750	1.2906135014
227	-18.906250	1.3730828911
228	-18.593750	1.0346285132
229	-18.281250	1.3801306728
230	-17.968750	1.3457464187
231	-17.656250	1.2840184027
232	-17.343750	1.4766015881
233	-17.031250	1.0297010714
234	-16.718750	0.9781847461
235	-16.406250	1.0071427559
236	-16.093750	1.7908573520
237	-15.781250	1.4692000459
238	-15.468750	1.5547902799
239	-15.156250	1.4561896696
240	-14.843750	1.3059954022
241	-14.531250	2.4422635422
242	-14.218750	1.4171632161
243	-13.906250	1.1929266022
244	-13.593750	1.4785747372
245	-13.281250	1.0010298177
246	-12.968750	1.1350289514
247	-12.656250	1.2091868944
248	-12.343750	1.3183598773
249	-12.031250	2.5240034970
250	-11.718750	1.9889794658
251	-11.406250	2.7746928527
252	-11.093750	3.9606447015
253	-10.781250	1.5864246391
254	-10.468750	1.3233907317
255	-10.156250	1.5552924975
256	-9.843750	1.2456720136
257	-9.531250	1.4826573359
258	-9.218750	1.2457071912
259	-8.906250	1.3896176964
260	-8.593750	1.5120517818
261	-8.281250	1.2513643406
262	-7.968750	1.2774005472
263	-7.656250	1.2348139934
264	-7.343750	1.2723383231
265	-7.031250	1.5829164162
266	-6.718750	1.0659826581
267	-6.406250	1.1034817422
268	-6.093750	1.2654391559
269	-5.781250	1.1945551669
270	-5.468750	1.4756937442
271	-5.156250	1.4357060601
272	-4.843750	1.1858429912
273	-4.531250	1.2671033245
274	-4.218750	1.1582402920
275	-3.906250	4.2547973553
276	-3.593750	3.3482222097
277	-3.281250	1.4274588380
278	-2.968750	1.1773768143
279	-2.656250	1.4153562459
280	-2.343750	1.4740362571
281	-2.031250	1.3576082307
282	-1.718750	1.6885011063
283	-1.406250	1.4731553863
284	-1.093750	1.5710775842
285	-0.781250	1.4055512552
286	-0.468750	1.4054951088
287	-0.156250	1.3075334432
288	0.156250	1.3159573637
289	0.468750	2.0174503249
290	0.781250	2.1824010895
291	1.093750	2.2743352450
292	1.406250	1.9840879607
293	1.718750	2.0469905816
294	2.031250	2.1409275058
295	2.343750	1.5698897660
296	2.656250	5.4881615211
297	2.968750	3.7067405752
298	3.281250	2.2630438441
299	3.593750	2.3154863178
300	3.906250	2.3485033826
301	4.218750	1.5460472362
302	4.531250	1.4210689433
303	4.843750	1.8373779569
304	5.156250	2.7540091380
305	5.468750	4.6732479512
306	5.781250	7.8872580549
307	6.093750	8.8995319754
308	6.406250	4.0398983719
309	6.718750	2.4578836086
310	7.031250	1.3850967215
311	7.343750	1.4392670809
312	7.656250	2.1048634912
313	7.968750	2.8663096260
314	8.281250	3.8879349469
315	8.593750	2.4221450612
316	8.906250	2.6619310492
317	9.218750	1.9854089108
318	9.531250	3.4610982461
319	9.843750	3.2173456761
320	10.156250	2.9287502215
321	10.468750	2.5527003184
322	10.781250	3.4761425876
323	11.093750	2.2915065182
324	11.406250	2.1668952837
325	11.718750	12.0017165288
326	12.031250	1.4649227798
327	12.343750	1.2269208561
328	12.656250	1.4415833127
329	12.968750	1.6723389797
330	13.281250	2.6376903633
331	13.593750	2.0069745720
332	13.906250	2.7105648490
333	14.218750	2.1365538765
334	14.531250	1.6569722341
335	14.843750	1.4995209890
336	15.156250	3.7889377446
337	15.468750	6.3876435510
338	15.781250	5.1377561191
339	16.093750	4.2419771016
340	16.406250	2.8435233377
341	16.718750	2.5146702596
342	17.031250	2.0572528325
343	17.343750	3.1100176205
344	17.656250	1.9129535936
345	17.968750	1.1819422279
346	18.281250	1.4477328035
347	18.593750	1.7415458679
348	18.906250	2.3250518961
349	19.218750	1.1548825514
350	19.531250	1.7521916283
351	19.843750	1.8164219791
352	20.156250	1.6338055866
353	20.468750	1.4560196474
354	20.781250	1.4279878270
355	21.093750	4.2878423658
356	21.406250	2.4669038848
357	21.718750	8.1676324680
358	22.031250	10.3359935478
359	22.343750	4.0578771787
360	22.656250	1.7448842647
361	22.968750	1.5891286003
362	23.281250	1.5737444258
363	23.593750	1.3653984982
364	23.906250	1.6446711215
365	24.218750	1.8452359024
366	24.531250	4.3885247541
367	24.843750	2.0936752466
368	25.156250	1.6796887219
369	25.468750	1.9083026212
370	25.781250	1.7414309627
371	26.093750	3.7063580001
372	26.406250	7.2883222651
373	26.718750	3.7096695127
374	27.031250	3.1318159000
375	27.343750	1.7655106376
376	27.656250	3.0846379507
377	27.968750	2.2869286001
378	28.281250	1.6344675450
379	28.593750	2.2930289162
380	28.906250	2.7309061613
381	29.218750	4.0568102889
382	29.531250	2.7889760445
383	29.843750	9.1412668436
384	30.156250	3.6772796335
385	30.468750	2.8046463984
386	30.781250	2.7296373214
387	31.093750	2.4531558587
388	31.406250	3.9632802955
389	31.718750	3.3529673178
390	32.031250	4.5835752039
391	32.343750	5.3932076576
392	32.656250	4.0557201883
393	32.968750	8.8582824490
394	33.281250	3.7662219587
395	33.593750	3.0123406395
396	33.906250	2.2184468952
397	34.218750	2.2705451438
398	34.531250	1.9626323225
399	34.843750	5.2596183764
400	35.156250	4.2406777872
401	35.468750	2.5753011498
402	35.781250	2.5710273172
403	36.093750	2.5919583745
404	36.406250	3.6724696595
405	36.718750	2.4090682974
406	37.031250	3.1182935767
407	37.343750	2.5803799791
408	37.656250	2.9730242117
409	37.968750	2.7814686609
410	38.281250	3.4169905742
411	38.593750	2.4631123851
412	38.906250	2.5502158548
413	39.218750	2.4586915572
414	39.531250	2.2396453528
415	39.843750	1.8300980643
416	40.156250	1.6049655237
417	40.468750	1.6020577288
418	40.781250	1.4615021355
419	41.093750	4.8379372590
420	41.406250	4.3991070769
421	41.718750	4.1944473447
422	42.031250	3.3686274388
423	42.343750	2.2875390395
424	42.656250	3.0251211678
425	42.968750	2.3952718296
426	43.281250	2.5088530906
427	43.593750	2.1129382578
428	43.906250	3.0610684173
429	44.218750	9.1401259989
430	44.531250	1.9543760613
431	44.843750	2.3131403107
432	45.156250	2.0637125827
433	45.468750	1.5973713061
434	45.781250	1.2192087797
435	46.093750	1.0514466992
436	46.406250	2.7755640747
437	46.718750	3.6005151067
438	47.031250	2.7002956751
439	47.343750	1.9215152346
440	47.656250	2.4006452095
441	47.968750	1.5000806564
442	48.281250	1.2446886646
443	48.593750	0.9995459768
444	48.906250	0.9835941919
445	49.218750	3.5543489239
446	49.531250	7.9025696963
447	49.843750	6.0173607870
448	50.156250	2.6720131695
449	50.468750	2.3137688242
450	50.781250	1.8801548957
451	51.093750	1.8323967593
452	51.406250	2.5178843302
453	51.718750	2.2317160034
454	52.031250	2.6398076898
455	52.343750	2.2274522257
456	52.656250	2.4757321221
457	52.968750	2.4932024208
458	53.281250	2.1896815536
459	53.593750	2.6269463553
460	53.906250	5.1128137340
461	54.218750	2.8253068014
462	54.531250	1.0739891465
463	54.843750	3.8783851129
464	55.156250	7.6129877484
465	55.468750	7.2384450536
466	55.781250	4.5627304677
467	56.093750	3.5840416713
468	56.406250	2.4644839731
469	56.718750	1.9898040360
470	57.031250	1.6404253201
471	57.343750	1.2668183718
472	57.656250	1.7053794511
473	57.968750	1.7018118081
474	58.281250	2.7719193509
475	58.593750	7.0707059607
476	58.906250	2.6035943335
477	59.218750	1.7136048192
478	59.531250	1.3173509327
479	59.843750	1.3583916338
480	60.156250	2.6892314705
481	60.468750	4.2626856490
482	60.781250	4.4714815260
483	61.093750	3.2518010305
484	61.406250	1.4732148570
485	61.718750	2.0923318670
486	62.031250	1.1962873279
487	62.343750	1.6331898828
488	62.656250	1.9330555708
489	62.968750	3.7522648254
490	63.281250	4.0582286771
491	63.593750	3.4052152979
492	63.906250	2.6914893446
493	64.218750	2.3855713824
494	64.531250	2.0403582182
495	64.843750	2.3908900643
496	65.156250	1.3225869582
497	65.468750	1.4357868721
498	65.781250	1.1995423904
499	66.093750	1.3523082034
500	66.406250	1.1789411353
501	66.718750	1.3525892269
502	67.031250	1.2242800918
503	67.343750	1.3734989902
504	67.656250	1.7276619542
505	67.968750	2.6126554255
506	68.281250	2.1405327123
507	68.593750	2.3514405607
508	68.906250	1.9734008271
509	69.218750	1.3794163781
510	69.531250	1.6874306821
