epoch	t_rel_s	assoc
0	-89.843750	1.4988979809
1	-89.531250	1.3711920797
2	-89.218750	1.5428207397
3	-88.906250	1.7297427357
4	-88.593750	1.2186796802
5	-88.281250	1.2287603924
6	-87.968750	1.4828149743
7	-87.656250	1.3619213961
8	-87.343750	1.5357112669
9	-87.031250	1.4314614119
10	-86.718750	1.2466948782
11	-86.406250	3.1566907541
12	-86.093750	2.2363680675
13	-85.781250	2.1311572325
14	-85.468750	1.3668345265
15	-85.156250	1.2889147241
16	-84.843750	1.9779213697
17	-84.531250	2.2222313093
18	-84.218750	1.4347038843
19	-83.906250	1.8944581579
20	-83.593750	2.8425986539
21	-83.281250	1.5102193061
22	-82.968750	1.1293909157
23	-82.656250	1.3365479547
24	-82.343750	1.3978409790
25	-82.031250	1.8763960169
26	-81.718750	2.0807179721
27	-81.406250	1.3490701903
28	-81.093750	1.2561246926
29	-80.781250	1.4877995437
30	-80.468750	1.5456566956
31	-80.156250	1.4798882061
32	-79.843750	1.7309794476
33	-79.531250	1.2843758647
34	-79.218750	1.5865340413
35	-78.906250	1.6910640990
36	-78.593750	1.7984635104
37	-78.281250	1.8264111677
38	-77.968750	1.3061137586
39	-77.656250	1.0967798777
40	-77.343750	1.6512632641
41	-77.031250	2.4804837843
42	-76.718750	1.4722265095
43	-76.406250	5.2590361216
44	-76.093750	2.5935193244
45	-75.781250	2.8681588843
46	-75.468750	2.3395044719
47	-75.156250	1.8696297430
48	-74.843750	1.7469117205
49	-74.531250	2.5700566545
50	-74.218750	7.6699534104
51	-73.906250	2.2666090160
52	-73.593750	2.5876912242
53	-73.281250	1.5339469861
54	-72.968750	1.6342471659
55	-72.656250	1.5077665268
56	-72.343750	3.0810733661
57	-72.031250	2.1218583679
58	-71.718750	2.5851044128
59	-71.406250	1.8021477559
60	-71.093750	1.6283290676
61	-70.781250	2.1484849217
62	-70.468750	1.8923224026
63	-70.156250	1.5941351421
64	-69.843750	1.6375210609
65	-69.531250	2.3475977788
66	-69.218750	2.8130143166
67	-68.906250	1.8564602347
68	-68.593750	2.1378463331
69	-68.281250	5.5768872991
70	-67.968750	2.2619900337
71	-67.656250	1.7911855843
72	-67.343750	2.2601904364
73	-67.031250	5.5428834456
74	-66.718750	3.8969776040
75	-66.406250	2.5225336313
76	-66.093750	1.5383871147
77	-65.781250	1.6593569349
78	-65.468750	1.5261852776
79	-65.156250	1.7565636910
80	-64.843750	1.4830306194
81	-64.531250	1.2671449401
82	-64.218750	1.1953809763
83	-63.906250	1.2961334581
84	-63.593750	1.1285603126
85	-63.281250	1.3536609697
86	-62.968750	1.2232174347
87	-62.656250	1.1311394034
88	-62.343750	1.3798891898
89	-62.031250	1.7394590520
90	-61.718750	1.5170490778
91	-61.406250	1.1722401324
92	-61.093750	4.5912926872
93	-60.781250	3.3203179312
94	-60.468750	2.3553792235
95	-60.156250	2.3837120532
96	-59.843750	7.0010622616
97	-59.531250	4.6953085015
98	-59.218750	1.5633244805
99	-58.906250	1.4444194222
100	-58.593750	1.6818972769
101	-58.281250	1.4809095808
102	-57.968750	1.4675449226
103	-57.656250	1.5177276407
104	-57.343750	1.3772067104
105	-57.031250	3.5889290831
106	-56.718750	6.8423130349
107	-56.406250	6.9453011782
108	-56.093750	7.7419446002
109	-55.781250	4.7317024960
110	-55.468750	4.3562814238
111	-55.156250	3.2604715903
112	-54.843750	2.4103186770
113	-54.531250	2.4496558291
114	-54.218750	1.9862282490
115	-53.906250	1.8606137182
116	-53.593750	1.6752408918
117	-53.281250	1.7398677746
118	-52.968750	1.6082416990
119	-52.656250	2.0717596360
120	-52.343750	6.0797177555
121	-52.031250	3.1124892424
122	-51.718750	3.0603824264
123	-51.406250	3.9487096257
124	-51.093750	2.6707322901
125	-50.781250	1.8986543387
126	-50.468750	1.5300805163
127	-50.156250	1.6216132356
128	-49.843750	2.4149808354
129	-49.531250	4.2836178977
130	-49.218750	2.3757970507
131	-48.906250	2.9436609373
132	-48.593750	1.7186676119
133	-48.281250	2.0160523019
134	-47.968750	1.8501586304
135	-47.656250	1.4975999408
136	-47.343750	1.1590452713
137	-47.031250	1.9842926400
138	-46.718750	3.3852292823
139	-46.406250	3.9702342129
140	-46.093750	2.1247337113
141	-45.781250	1.9246466811
142	-45.468750	1.7824471484
143	-45.156250	2.3283621269
144	-44.843750	2.0103828137
145	-44.531250	1.5277878438
146	-44.218750	1.3448735170
147	-43.906250	1.5009437213
148	-43.593750	1.4602521007
149	-43.281250	1.3697772513
150	-42.968750	1.1768281089
151	-42.656250	1.2229398889
152	-42.343750	1.2283055169
153	-42.031250	1.6842737505
154	-41.718750	1.5185079618
155	-41.406250	1.7569521160
156	-41.093750	1.6167810420
157	-40.781250	1.5719103626
158	-40.468750	1.7098268259
159	-40.156250	1.6141967135
160	-39.843750	1.4829653081
161	-39.531250	1.5060867075
162	-39.218750	1.2948746821
163	-38.906250	1.3804875597
164	-38.593750	1.5273706713
165	-38.281250	1.4223596665
166	-37.968750	1.3501258058
167	-37.656250	1.3080892308
168	-37.343750	1.9943373380
169	-37.031250	1.2980801652
170	-36.718750	1.6095092971
171	-36.406250	1.6448635919
172	-36.093750	1.7590697387
173	-35.781250	2.6664785404
174	-35.468750	1.9927684708
175	-35.156250	2.1635612458
176	-34.843750	2.1173712338
177	-34.531250	2.2365419904
178	-34.218750	4.1620885166
179	-33.906250	1.9473460343
180	-33.593750	1.8254263890
181	-33.281250	1.7079656605
182	-32.968750	1.9585525972
183	-32.656250	2.0762987318
184	-32.343750	1.6519332269
185	-32.031250	1.7197012969
186	-31.718750	3.4115327415
187	-31.406250	1.9937662125
188	-31.093750	1.4059317737
189	-30.781250	1.2494687245
190	-30.468750	1.2364893426
191	-30.156250	1.4122885525
192	-29.843750	2.0234057485
193	-29.531250	2.0348068606
194	-29.218750	5.8045187588
195	-28.906250	2.3110454694
196	-28.593750	2.5413540541
197	-28.281250	1.8352065491
198	-27.968750	1.3289693785
199	-27.656250	1.2760876659
200	-27.343750	0.9529262640
201	-27.031250	1.4736323298
202	-26.718750	2.0660440063
203	-26.406250	1.2684581348
204	-26.093750	1.3971643806
205	-25.781250	3.1350863705
206	-25.468750	1.2465046113
207	-25.156250	3.1571861717
208	-24.843750	3.7405695805
209	-24.531250	1.7932475931
210	-24.218750	1.4215762480
211	-23.906250	1.9428720854
212	-23.593750	3.3147591823
213	-23.281250	1.6667517087
214	-22.968750	1.8272193696
215	-22.656250	1.8281051061
216	-22.343750	1.5244528576
217	-22.031250	1.6968898126
218	-21.718750	1.9047634467
219	-21.406250	1.4660587265
220	-21.093750	1.9453499146
221	-20.781250	2.0663240359
222	-20.468750	1.8236495040
223	-20.156250	1.6348541004
224	-19.843750	2.6628586291
225	-19.531250	2.2467860793
226	-19.218750	1.1007340378
227	-18.906250	1.1341419886
228	-18.593750	1.2010560587
229	-18.281250	1.6115477595
230	-17.968750	1.6124126630
231	-17.656250	2.3346042547
232	-17.343750	1.6287445187
233	-17.031250	1.4805101519
234	-16.718750	1.4855893793
235	-16.406250	1.2092325710
236	-16.093750	1.4281843492
237	-15.781250	1.3757875233
238	-15.468750	1.3078479433
239	-15.156250	1.1807270696
240	-14.843750	1.9151346364
241	-14.531250	1.0376407748
242	-14.218750	1.1485057504
243	-13.906250	1.3997225030
244	-13.593750	1.2038932472
245	-13.281250	1.1259997844
246	-12.968750	1.1373983341
247	-12.656250	1.4610468941
