epoch	t_rel_s	assoc
0	-89.843750	2.5266443221
1	-89.531250	2.8209134244
2	-89.218750	2.1995628411
3	-88.906250	2.1772103557
4	-88.593750	1.8455914692
5	-88.281250	2.2637236962
6	-87.968750	2.0305329508
7	-87.656250	2.2087623224
8	-87.343750	2.1738992587
9	-87.031250	2.2245970133
10	-86.718750	1.9731578436
11	-86.406250	2.0231517131
12	-86.093750	1.9724145413
13	-85.781250	2.0216668220
14	-85.468750	1.9453201828
15	-85.156250	2.1187298785
16	-84.843750	1.9393581677
17	-84.531250	2.0518394536
18	-84.218750	2.0368313703
19	-83.906250	2.0843242294
20	-83.593750	1.8803585815
21	-83.281250	1.7294070315
22	-82.968750	1.9246464655
23	-82.656250	2.0741329776
24	-82.343750	2.0003997440
25	-82.031250	2.1657657848
26	-81.718750	1.9350693288
27	-81.406250	2.1396636994
28	-81.093750	2.1204202220
29	-80.781250	2.2904803084
30	-80.468750	2.1319809934
31	-80.156250	1.9583048468
32	-79.843750	1.9407595707
33	-79.531250	2.0088117640
34	-79.218750	2.1053088275
35	-78.906250	2.1920394814
36	-78.593750	2.0905527711
37	-78.281250	2.1441684241
38	-77.968750	2.0247867097
39	-77.656250	1.9346407129
40	-77.343750	1.9563294119
41	-77.031250	1.9927252972
42	-76.718750	2.0761956967
43	-76.406250	1.9185505402
44	-76.093750	1.8663185919
45	-75.781250	2.0167292248
46	-75.468750	1.9553868001
47	-75.156250	1.8889952519
48	-74.843750	2.0329246784
49	-74.531250	1.8702689498
50	-74.218750	1.9962625768
51	-73.906250	1.9422920908
52	-73.593750	1.8667988186
53	-73.281250	1.8851463048
54	-72.968750	1.8556134919
55	-72.656250	1.8993758387
56	-72.343750	1.8736661643
57	-72.031250	2.2115844652
58	-71.718750	1.8862691876
59	-71.406250	1.8581473119
60	-71.093750	1.8691690071
61	-70.781250	1.8199793148
62	-70.468750	1.7374376137
63	-70.156250	1.8681567730
64	-69.843750	1.9011222136
65	-69.531250	2.0381813556
66	-69.218750	2.2025137878
67	-68.906250	2.4110579209
68	-68.593750	1.8180609028
69	-68.281250	1.8311732456
70	-67.968750	1.6081668134
